,_frac_optflow_ok,_frac_optflow_ok_ica,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:06:42.370,,,5626.331052183921,915.2053262760144,3.270395793579915,0.4905593690369872
2015-09-16 07:06:54.770,,,2188.372998243221,361.06458950836736,1.3151297708447502,0.19726946562671252
2015-09-16 07:06:58.620,,,3103.023315967724,502.08437588740827,1.935857589528631,0.2903786384292946
2015-09-16 07:07:02.480,,,2340.841115245557,367.7243455780926,1.2845309901768414,0.1926796485265262
2015-09-16 07:07:06.330,,,3811.2661620824865,561.6393532207767,2.0265831578382794,0.3039874736757419
2015-09-16 07:07:10.350,,,3902.5317684005,574.1324488161123,2.1903864485859557,0.3285579672878933
2015-09-16 07:07:14.370,,,3447.90252577614,546.8755239052276,2.1412623148547745,0.3211893472282162
2015-09-16 07:07:18.400,,,3812.5049973675536,546.700269562006,2.1676001538444543,0.3251400230766681
2015-09-16 07:07:22.330,,,4177.89209605363,597.7209804871214,2.457500887822663,0.36862513317339946
2015-09-16 07:07:26.350,,,4610.482723375439,645.8380051256286,2.696509998985375,0.40447649984780626
2015-09-16 07:07:30.380,,,4946.939210563328,746.358438157639,3.444562149289066,0.5166843223933598
2015-09-16 07:07:36.320,,,4849.73329060299,779.3609612715345,3.361349711169326,0.5042024566753989
2015-09-16 07:07:40.350,,,5916.243619191251,940.3906485750919,3.339499394923105,0.5009249092384657
2015-09-16 07:07:44.370,,,6991.532510314209,1030.7447883233099,3.6157876436299836,0.5423681465444975
2015-09-16 07:07:48.390,,,7118.799719456351,1038.3817448058262,3.362935690654488,0.5044403535981732
2015-09-16 07:07:52.330,,,4513.606600728354,763.5731304150561,2.4987831469221478,0.37481747203832216
2015-09-16 07:07:56.350,,,4983.649319869268,879.3050957436752,2.9440492839690235,0.44160739259535353
2015-09-16 07:08:00.370,,,4973.435100889969,758.2501895297452,2.417609994718357,0.36264149920775357
2015-09-16 07:08:04.390,,,5661.724557634777,898.6271088229896,2.8967327392636175,0.4345099108895426
2015-09-16 07:08:08.330,,,4330.805406692226,680.9805788989262,2.2124160711222993,0.3318624106683449
2015-09-16 07:08:12.350,,,4873.966826056523,761.6662926391481,2.685761288314634,0.4028641932471951
2015-09-16 07:08:17.960,,,3831.17428358729,605.2422157604509,2.370763236612784,0.3556144854919176
2015-09-16 07:08:21.810,,,4224.2859824507095,714.9268624529133,2.9724669653225266,0.445870044798379
2015-09-16 07:08:25.750,,,3308.0325898627875,527.8650278291909,2.2174486926638886,0.33261730389958327
2015-09-16 07:08:29.610,,,2868.2439985912565,437.44775616691805,1.7669694613561235,0.2650454192034185
2015-09-16 07:08:33.540,,,2792.018766667508,446.070024918603,1.928292368927389,0.28924385533910835
2015-09-16 07:08:37.480,,,3609.982780098052,572.0203350816427,2.674931553771375,0.4012397330657062
2015-09-16 07:08:41.330,,,3230.8239550486314,503.27124679613246,2.412335672955985,0.36185035094339774
2015-09-16 07:08:45.360,,,3179.1356303031143,494.2070004511835,2.2945529047354567,0.3441829357103185
2015-09-16 07:08:49.380,,,3798.9363928563866,530.5426709415116,2.4954830213293664,0.37432245319940494
2015-09-16 07:08:53.310,,,4278.014972707651,604.822005800091,2.8138755562516287,0.4220813334377443
2015-09-16 07:08:59.350,,,3978.676913854945,595.1324955334691,2.913258398190214,0.4369887597285321
2015-09-16 07:09:03.370,,,4704.819010427491,680.8484604532741,2.9637261781305573,0.4445589267195836
2015-09-16 07:09:07.390,,,4004.463339816412,613.0433010590416,2.635570659041549,0.3953355988562323
2015-09-16 07:09:11.330,,,4895.05869236588,766.9985788395123,2.9766316116660336,0.44649474174990506
2015-09-16 07:09:15.350,,,3415.3285639252094,559.0335332361396,2.177181527462393,0.32657722911935894
2015-09-16 07:09:19.370,,,4169.11479561092,666.2735981775081,2.456042760764878,0.3684064141147317
2015-09-16 07:09:23.390,,,4809.839812099722,724.1934113085554,2.743591316979439,0.41153869754691585
2015-09-16 07:09:27.330,,,3375.121787032182,592.6820977190429,2.228718372566741,0.33430775588501116
2015-09-16 07:09:31.350,,,5037.321085959494,780.7761379182223,2.968099118584466,0.4452148677876699
2015-09-16 07:09:35.370,,,5330.587327039074,825.6841044773766,3.0749192078432106,0.46123788117648157
2015-09-16 07:09:40.980,,,3919.092120918227,691.8830236931748,2.5493435414659658,0.38240153121989484
2015-09-16 07:09:44.920,,,5367.346179433055,772.5412792575798,2.8983957523904063,0.4347593628585609
2015-09-16 07:09:48.770,,,6147.455344380991,876.7794047940704,3.3224080536690392,0.4983612080503559
2015-09-16 07:09:52.630,,,5763.334906162895,736.8895156948882,2.8661765409454767,0.42992648114182147
2015-09-16 07:09:56.480,,,3815.979430027744,595.56980564607,2.5934152446927516,0.38901228670391275
2015-09-16 07:10:00.340,,,4018.2120133535577,546.2828289779872,2.325215552332449,0.34878233284986737
2015-09-16 07:10:04.360,,,4837.085832244869,638.2997871998946,2.6951484339871707,0.4042722650980756
2015-09-16 07:10:08.380,,,3771.3024486656686,604.0804906714584,2.484851835665524,0.37272777534982854
2015-09-16 07:10:12.400,,,2676.706822834596,505.43941975216677,2.25322052095258,0.337983078142887
2015-09-16 07:10:16.340,,,4401.231693512385,715.90935065306,3.247926956565308,0.4871890434847962
2015-09-16 07:10:22.540,,,2230.032874605536,482.16522236470746,2.1916553358815634,0.3287483003822345
2015-09-16 07:10:26.390,,,3841.026861170459,697.9156535603861,3.199159741023866,0.4798739611535799
2015-09-16 07:10:30.330,,,2432.708386424919,506.54370719990635,2.080747835117849,0.31211217526767737
