,_frac_optflow_ok,_frac_optflow_ok_ica,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:19:11.420,,,5312.062788429648,1890.9541467324773,4.29,1.5
2015-09-16 07:19:15.360,,,5399.911377740348,1923.3817262891973,4.29,1.5
2015-09-16 07:19:19.380,,,5144.917230402602,1831.555979186413,4.29,1.5
2015-09-16 07:19:24.990,,,5038.816495018429,1797.318948735099,4.29,1.5
2015-09-16 07:19:29.350,,,4986.838259726351,1778.4291466546786,4.29,1.5
2015-09-16 07:19:33.370,,,5139.732348688491,1831.7104846384746,4.29,1.5
2015-09-16 07:19:37.390,,,5145.717950565733,1832.0959832725669,4.29,1.5
2015-09-16 07:19:41.410,,,5690.953552372817,2022.066743411676,4.29,1.5
2015-09-16 07:19:45.350,,,6174.413095024241,2189.430683098541,4.29,1.5
2015-09-16 07:19:49.460,,,6847.581276690613,2427.008779979507,4.29,1.5
2015-09-16 07:19:53.480,,,6585.707357460315,2335.041445519411,4.29,1.5
2015-09-16 07:19:57.000,,,7113.675050662112,2520.456226572848,4.29,1.5
2015-09-16 07:20:01.440,,,6729.118312924753,2385.708030655579,4.29,1.5
2015-09-16 07:20:07.380,,,6690.85620235412,2371.69215653467,4.29,1.5
2015-09-16 07:20:11.490,,,6639.190322565591,2354.5931041256854,4.29,1.5
2015-09-16 07:20:15.510,,,6139.436527414555,2179.8396863037237,4.29,1.5
2015-09-16 07:20:19.450,,,6228.491646005364,2212.3157485608745,4.29,1.5
2015-09-16 07:20:23.470,,,5764.123716322487,2048.2744989149505,4.29,1.5
2015-09-16 07:20:27.490,,,5813.823628260984,2066.581134834908,4.29,1.5
2015-09-16 07:20:31.430,,,5693.12375627074,2023.8440386397292,4.29,1.5
2015-09-16 07:20:35.370,,,5706.458076196303,2029.2619167538455,4.29,1.5
2015-09-16 07:20:39.390,,,5519.6612534672395,1963.303736927533,4.29,1.5
2015-09-16 07:20:43.410,,,5222.510685584556,1859.576662249981,4.29,1.5
2015-09-16 07:20:49.610,,,5555.001032004425,1974.2998211001654,4.29,1.5
2015-09-16 07:20:53.550,,,5139.473208418509,1828.0510840981058,4.29,1.5
2015-09-16 07:20:57.480,,,5751.892363544839,2043.0379809553926,4.29,1.5
2015-09-16 07:21:01.500,,,5548.574324853645,1972.3264543360388,4.29,1.5
2015-09-16 07:21:05.440,,,4789.103349936907,1706.1407450279107,4.29,1.5
2015-09-16 07:21:09.380,,,5144.034943706346,1832.089823290009,4.29,1.5
2015-09-16 07:21:13.400,,,4558.194838781981,1626.102231707798,4.29,1.5
