,_frac_optflow_ok,_frac_optflow_ok_ica,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:06:42.370,,,6002.272146484263,479.1599866009789,3.3865423098875858,0.2105773340937016
2015-09-16 07:06:54.770,,,4123.8787680898695,458.89983683079726,2.3792100715797053,0.23419576770503006
2015-09-16 07:06:58.620,,,3935.821116867296,597.2798898918235,2.4079413583763003,0.3430691839452719
2015-09-16 07:07:02.480,,,4761.19573251987,1653.6078561502386,2.6428895804334993,0.9074789300696242
2015-09-16 07:07:06.330,,,4558.797128837571,824.7798856751886,2.630321456241293,0.45479741324136236
2015-09-16 07:07:10.350,,,4781.595954415798,967.8068769294055,2.9173328726646677,0.5696672326060548
2015-09-16 07:07:14.370,,,4189.910640858779,1105.6105403993365,2.6144525524850097,0.6754373544464268
2015-09-16 07:07:18.400,,,4197.087426282189,891.6625568453429,2.687476132354204,0.55013078296325
2015-09-16 07:07:22.330,,,4699.507544357751,1141.3326748168247,3.121131690740543,0.7369388249186696
2015-09-16 07:07:26.350,,,4931.551289826662,628.4094928315864,3.368364122885813,0.37583736168345727
2015-09-16 07:07:30.380,,,4486.029604111755,287.67728887093784,3.392259997786677,5.874748045952207e-16
2015-09-16 07:07:36.320,,,4911.561918221358,722.8853339370369,3.4006500150432677,0.46116563525920934
2015-09-16 07:07:40.350,,,6250.4197705956385,1545.2698025693542,3.5367999885732675,0.8535210848704835
2015-09-16 07:07:44.370,,,6375.459130248691,827.3612372051447,3.5790498123698815,0.42296068482291244
2015-09-16 07:07:48.390,,,6995.755788021555,1817.1821090464175,3.617419784891351,0.9204231454017489
2015-09-16 07:07:52.330,,,5671.066859503896,1181.5179987266345,2.9325079546232997,0.5921053275959836
2015-09-16 07:07:56.350,,,6240.098397567114,990.3096393484798,3.3038548877216214,0.4946967992468839
2015-09-16 07:08:00.370,,,5830.349317081286,2240.98132200023,2.9574400033416794,1.1263295548321546
2015-09-16 07:08:04.390,,,5668.92803357003,1518.710761927219,2.905949434300138,0.7632554765675029
2015-09-16 07:08:08.330,,,5269.864107632356,1303.510846302097,2.7266503998446767,0.6586692615651223
2015-09-16 07:08:12.350,,,5517.5493379844675,716.3174164400773,3.1065762261391154,0.36648942436294096
2015-09-16 07:08:17.960,,,4067.1176607570846,764.2319468552081,2.562548165698273,0.45829834633152844
2015-09-16 07:08:21.810,,,4276.798122301632,798.7502148696398,2.8600932797341327,0.5066550036241282
2015-09-16 07:08:25.750,,,4084.8382739020954,713.0921235046804,2.7721734666440945,0.4547563159666534
2015-09-16 07:08:29.610,,,3507.6791389283103,1370.2892075927414,2.2956028524100582,0.8862021515308546
2015-09-16 07:08:33.540,,,3441.1758987143508,828.9307146808274,2.414404634037854,0.5622121416498873
2015-09-16 07:08:37.480,,,3854.927244420273,855.9271417703243,2.9465364909686453,0.6262044413497094
2015-09-16 07:08:41.330,,,3322.6768980175957,618.313112250417,2.6045445217614565,0.455014214916158
2015-09-16 07:08:45.360,,,3955.6640906075263,249.80796646587518,2.9965306531386524,1.1102230246251565e-16
2015-09-16 07:08:49.380,,,4338.204003925063,445.6947818926912,3.3761008415163523,0.26613950382940876
2015-09-16 07:08:53.310,,,4436.416710181559,288.32422703587827,3.403965561789817,3.1401849173675503e-16
2015-09-16 07:08:59.350,,,4259.745675704672,540.374098001962,3.423391915887172,0.37358367506342244
2015-09-16 07:09:03.370,,,5132.461934215918,1353.4466603791445,3.651197476873682,0.9358237176726745
2015-09-16 07:09:07.390,,,5090.003633988619,305.7146058331948,3.5464751128470664,3.1401849173675503e-16
2015-09-16 07:09:11.330,,,5518.463310597845,2184.4536458725984,3.4435333131398846,1.3487302572980313
2015-09-16 07:09:15.350,,,4321.815171572096,1187.4717031672217,2.697683315876638,0.7251266185563608
2015-09-16 07:09:19.370,,,4939.2898464734235,749.9903367229663,2.9055499700559615,0.41179834325931697
2015-09-16 07:09:23.390,,,4998.9169905162535,394.9690032255062,3.036997170974799,0.17195367802727168
2015-09-16 07:09:27.330,,,4217.343429141457,597.4985081417427,2.522725717536385,0.3291978426160663
2015-09-16 07:09:31.350,,,5361.474735706813,866.790678972209,3.2689185340241713,0.49581643267064834
2015-09-16 07:09:35.370,,,5437.195601278002,1371.9460764913067,3.2382083297584745,0.79767097769913
2015-09-16 07:09:40.980,,,5198.149815902747,1333.266417613098,3.038858080111967,0.7618795394695401
2015-09-16 07:09:44.920,,,4931.892744706995,880.3936466013004,2.970457116594713,0.5051238793981166
2015-09-16 07:09:48.770,,,5255.359232867966,1122.3176666334314,3.2042088398844735,0.6611558125009015
2015-09-16 07:09:52.630,,,5088.0217250619735,566.1266566904139,3.2367482408681747,0.3065475259775474
2015-09-16 07:09:56.480,,,4065.6507999961937,528.2122753178417,2.8557509850422074,0.3311872486492285
2015-09-16 07:10:00.340,,,4233.350760581619,531.5777870998734,2.9505265698483316,0.3238870452447296
2015-09-16 07:10:04.360,,,5207.759126795788,839.6484688588283,3.609034175634077,0.5386699117308715
2015-09-16 07:10:08.380,,,5032.612814042872,483.5405780868153,3.3346273939334337,0.2538053823779837
2015-09-16 07:10:12.400,,,4224.421240906816,555.8745877413636,3.009124129978735,0.3548213362061242
2015-09-16 07:10:16.340,,,4423.7414133513885,483.4169157826347,3.234159406439238,0.2972434979293482
2015-09-16 07:10:22.540,,,3879.9611051913735,623.7064793775464,2.834023559939424,0.4195702963639867
2015-09-16 07:10:26.390,,,4266.209003659684,604.8803841056507,3.146297057557926,0.40327025033707725
2015-09-16 07:10:30.330,,,4538.312359055252,452.71814631065877,2.9767346004650563,0.2382920043057887
2015-09-16 07:10:34.350,,,4098.741189105582,664.6437359398823,2.6112459454509276,0.39597500389303497
2015-09-16 07:10:38.370,,,4879.580679926268,454.0951548530729,2.885530052413093,0.21387361595455906
2015-09-16 07:10:42.390,,,5196.335793334112,868.2648159972747,2.982172482349764,0.4712908063892253
2015-09-16 07:10:46.330,,,4560.98723040464,1156.4010620205738,2.571932444229762,0.6366047163730244
2015-09-16 07:10:50.350,,,5206.256324127808,712.5785010015276,2.9916191980199827,0.37631146226250584
2015-09-16 07:10:54.370,,,4044.2570410328926,1319.7534309867824,2.195097310582554,0.706702475914439
2015-09-16 07:10:58.390,,,5716.348111236312,1015.8167223113406,3.068279609813284,0.5205972878751505
2015-09-16 07:11:04.340,,,5196.159757738186,750.0894452006308,2.6980640891663215,0.3624508278666418
2015-09-16 07:11:08.370,,,5426.077355386948,1695.8257545445908,2.871397269363946,0.8846828024717303
2015-09-16 07:11:12.380,,,6169.307339122563,1386.6571700547322,3.208434911568146,0.7005493676760761
2015-09-16 07:11:16.410,,,5721.763176894914,925.9125911302151,3.2208766119588916,0.4909241193819881
2015-09-16 07:11:20.340,,,6429.942076765026,509.2460936567365,3.425620494056145,0.20037244380728708
2015-09-16 07:11:24.360,,,6975.46638988715,957.2137202986493,3.6027324154224747,0.45674434587615564
2015-09-16 07:11:28.390,,,7000.935120237561,956.1246969032832,3.440672643688716,0.4348406419551447
2015-09-16 07:11:32.410,,,6375.854720198057,1410.8614750408703,3.122826355195482,0.6719290454699134
2015-09-16 07:11:36.350,,,7405.949440342617,1506.6606745618578,3.407109947947131,0.6717948682364357
2015-09-16 07:11:40.370,,,7053.518370034931,1494.3119683065956,3.164010399898215,0.6517485459495677
2015-09-16 07:11:45.900,,,6827.211446670012,889.1474429712993,3.030468818232233,0.365349375676945
2015-09-16 07:11:49.750,,,6606.543295827907,1280.7969337767324,3.07747336954731,0.576118093869927
2015-09-16 07:11:53.600,,,7354.696213148499,1511.040773672129,3.3311543221270843,0.6640482719064906
2015-09-16 07:11:57.460,,,6244.05571464887,1390.352191886381,2.936532717291976,0.6367456765630796
2015-09-16 07:12:01.390,,,6062.663957060068,905.5762737896666,2.9347624612408914,0.4116419757159528
2015-09-16 07:12:05.330,,,5029.265689397341,605.2071872424435,2.465371273246795,0.26792217496322135
2015-09-16 07:12:09.350,,,6267.454795687478,1415.8450116309234,3.2197899181483414,0.7072126235436319
