,_del_t,_dir_mu,_dir_sigma,_len_mu_norm,_len_sigma_norm,_significance
2015-09-16 07:06:42.370,12.4,-84.8912939506,6.67532453738,1.44743504063,0.193779853082,0.738631870304
2015-09-16 07:06:54.770,3.85,-84.885931958,11.3478998879,1.52098432764,0.414468251265,0.420568070519
2015-09-16 07:06:58.620,3.86,-92.521254906,14.4720372018,1.19970697195,0.41041951723,0.308431372549
2015-09-16 07:07:02.480,3.85,-82.5850117392,16.4872368637,1.41119362472,0.444041846635,0.394860729698
2015-09-16 07:07:06.330,4.02,-78.6136590608,15.0017020554,1.36787013628,0.405216009463,0.385947648101
2015-09-16 07:07:10.350,4.02,-82.1870443713,13.5858544723,1.23065383873,0.352819790295,0.363078749505
2015-09-16 07:07:14.370,4.03,-89.2673768397,15.6320225102,1.22348641048,0.341463236892,0.352419510314
2015-09-16 07:07:18.400,3.93,-85.1169374415,17.8453113576,1.1278506757,0.317167780782,0.301904761905
2015-09-16 07:07:22.330,4.02,-91.80211334,8.50959296288,1.2545276044,0.376966254628,0.325647325647
2015-09-16 07:07:26.350,4.03,-94.9106622582,13.2330300576,1.11687059142,0.315568080315,0.318630187977
2015-09-16 07:07:30.380,5.94,-83.9665066827,11.2359328044,1.30742085903,0.196542723813,0.67015610652
2015-09-16 07:07:36.320,4.03,-70.3995426184,21.2341077646,1.19511116823,0.329827907363,0.397725153832
2015-09-16 07:07:40.350,4.02,-74.8817599103,22.7090127007,1.13926016869,0.375088441431,0.415452453988
2015-09-16 07:07:44.370,4.02,-80.67775412,20.0462058867,1.14897637818,0.386322285999,0.367218732153
2015-09-16 07:07:48.390,3.94,-86.7908275193,13.1354028091,1.2603349492,0.400392839751,0.433143939394
2015-09-16 07:07:52.330,4.02,-89.3632755231,11.8585756475,1.18301590877,0.340089453987,0.389280946023
2015-09-16 07:07:56.350,4.02,-88.9502779455,21.4788872067,1.24315705465,0.349317617084,0.52595288259
2015-09-16 07:08:00.370,4.02,-82.6702198647,10.1016898454,1.388085185,0.358209710809,0.487814094087
2015-09-16 07:08:04.390,3.94,-89.996151336,13.2924676301,1.33325690545,0.378458844829,0.441869373683
2015-09-16 07:08:08.330,4.02,-89.5944586956,11.5741514597,1.21286472871,0.351886903469,0.396667988893
2015-09-16 07:08:12.350,5.61,-88.4775760193,16.3988293287,1.50403653449,0.405102447605,0.703167610657
2015-09-16 07:08:17.960,3.85,-96.3185755416,15.3907734319,1.12864630563,0.351836681366,0.27412375595
2015-09-16 07:08:21.810,3.94,-90.9049327669,7.96351010186,1.36330091409,0.33540205302,0.335803007191
2015-09-16 07:08:25.750,3.86,-87.3133393802,10.6311750718,1.34990326481,0.426574692207,0.231656869149
2015-09-16 07:08:29.610,3.93,-90.0944266487,18.8758239419,1.18320346182,0.41438025676,0.33843463052
2015-09-16 07:08:33.540,3.94,-82.1762885558,23.1176398166,1.13677034523,0.321270396867,0.434908604547
2015-09-16 07:08:37.480,3.85,-96.4828581887,12.7470755132,1.25588243658,0.347435319578,0.403195924039
2015-09-16 07:08:41.330,4.03,-103.74634296,19.2158840363,1.17169905537,0.34051429545,0.457293336387
2015-09-16 07:08:45.360,4.02,-89.5368885739,9.71724588684,1.26752011218,0.324565379774,0.282110091743
2015-09-16 07:08:49.380,3.93,-88.4079043894,18.2958120173,1.46236116346,0.387853277852,0.499288425047
2015-09-16 07:08:53.310,6.04,-87.5582798331,9.50023977722,1.38454958303,0.246649388446,0.666980909734
2015-09-16 07:08:59.350,4.02,-91.0670939087,9.45130773044,1.02468616334,0.371044725921,0.412694552529
2015-09-16 07:09:03.370,4.02,-79.7727713666,15.1735610946,1.07669557505,0.364546930019,0.311451495259
2015-09-16 07:09:07.390,3.94,-92.2356100066,10.9274888229,1.16121042803,0.364444643108,0.194894452626
2015-09-16 07:09:11.330,4.02,-107.720105917,19.9189094585,1.07571853334,0.340795250081,0.304911493393
2015-09-16 07:09:15.350,4.02,-93.8199419036,12.5842730036,1.18912108502,0.289848254095,0.331224696356
2015-09-16 07:09:19.370,4.02,-90.7603635128,9.65718608496,1.54296889234,0.622876959654,0.447314049587
2015-09-16 07:09:23.390,3.94,-94.0868803483,14.1616813189,1.35420796835,0.451667024399,0.251408090118
2015-09-16 07:09:27.330,4.02,-92.9481495644,15.6976903933,1.01283094776,0.387146372107,0.286636860407
2015-09-16 07:09:31.350,4.02,-92.3898298447,13.9649615086,1.12087014896,0.416467616807,0.435563963112
2015-09-16 07:09:35.370,5.61,-88.7145222127,11.1481775935,1.38969336389,0.302158128769,0.664641008328
2015-09-16 07:09:40.980,3.94,-97.7954912726,10.5590310477,1.0850572344,0.32607347227,0.363497933435
2015-09-16 07:09:44.920,3.85,-91.5896596927,14.1520546076,1.19814439253,0.403600296417,0.488262910798
