,_del_t,_dir_mu,_dir_sigma,_len_mu_norm,_len_sigma_norm,_significance
2015-09-16 07:19:19.380,5.61,-91.9580128057,10.71097559,1.12874173856,0.271650194907,0.622349102773
2015-09-16 07:19:24.990,4.36,-83.825747895,14.0965009239,0.921971179925,0.38692933904,0.397100857493
2015-09-16 07:19:29.350,4.02,-76.462732347,8.21613163615,1.10867775171,0.34358427607,0.147881530234
2015-09-16 07:19:33.370,4.02,-96.1208525275,12.9581795338,1.08322282194,0.374533432125,0.370207416719
2015-09-16 07:19:37.390,4.02,-108.491416012,13.8287928639,1.00747787315,0.345913977574,0.351653069987
2015-09-16 07:19:41.410,3.94,-101.018320988,19.4094137578,0.959113400375,0.314206884185,0.317111111111
2015-09-16 07:19:45.350,4.11,-101.260846284,20.1045686574,0.957885092621,0.303672645562,0.452493793726
2015-09-16 07:19:49.460,4.02,-100.226769632,11.4533678466,1.05301155864,0.383088277668,0.465595291987
2015-09-16 07:19:53.480,3.52,-92.8256201922,22.7881807934,0.936254669988,0.299235563548,0.4186740078
2015-09-16 07:19:57.000,4.44,-98.0600427741,11.5371411317,1.08924967896,0.344032070953,0.422853153363
2015-09-16 07:20:01.440,5.94,-92.91612862,10.1862420319,1.19641537324,0.267235880909,0.704534606205
2015-09-16 07:20:07.380,4.11,-88.1686356346,14.092704494,1.07132288055,0.309440368647,0.446656833825
2015-09-16 07:20:11.490,4.02,-96.7472664349,10.6423230149,1.1723665557,0.308274875987,0.47239727754
2015-09-16 07:20:15.510,3.94,-101.809541097,19.0256350831,1.00051122896,0.27349820382,0.503328213006
2015-09-16 07:20:19.450,4.02,-101.818201822,13.1943620541,1.09410847318,0.29888822325,0.391183177097
2015-09-16 07:20:23.470,4.02,-80.1518716175,13.0790827532,1.14552806743,0.320078491643,0.378892733564
2015-09-16 07:20:27.490,3.94,-99.6287536532,12.2261888466,1.2634009155,0.297088327851,0.607978977544
2015-09-16 07:20:31.430,3.94,-96.0893706849,15.8904384174,1.11328076,0.27122210672,0.556880733945
2015-09-16 07:20:35.370,4.02,-99.6792688529,13.6406565276,1.20750186595,0.311135233911,0.502653693056
2015-09-16 07:20:39.390,4.02,-89.5341661534,19.8277273598,1.26331562862,0.268553417058,0.541442411195
2015-09-16 07:20:43.410,6.2,-95.5701916664,12.2587123608,1.25763675708,0.206894533959,0.667708333333
2015-09-16 07:20:49.610,3.94,-101.525914435,14.1079553276,1.20230045142,0.351844672257,0.514444903013
2015-09-16 07:20:53.550,3.93,-99.1808221931,11.8596732819,1.0628881516,0.30944484797,0.539011437908
2015-09-16 07:20:57.480,4.02,-94.9905181046,13.4716896249,1.1774046275,0.292225692486,0.528789420142
2015-09-16 07:21:01.500,3.94,-84.8324719192,22.9687629733,1.14952260315,0.337481632736,0.549746707194
2015-09-16 07:21:05.440,3.94,-95.1597290955,12.3700148067,1.18991909898,0.327839449639,0.517276217418
