,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:06:54.770,3397.15079584,823.928264261,5.47285239998,1.22795746275
2015-09-16 07:06:58.620,2516.84620265,280.176794997,4.14497536477,0.39519256282
2015-09-16 07:07:02.480,2395.58824114,435.181198507,3.8198783076,0.652683566667
2015-09-16 07:07:06.330,2510.84413647,582.18520615,3.91433439367,0.862076355175
2015-09-16 07:07:10.350,2419.85505559,473.922741663,3.86861939969,0.71448401875
2015-09-16 07:07:14.370,2834.82731243,390.89070003,4.35194363098,0.553275368464
2015-09-16 07:07:18.400,3018.86735998,372.779133066,4.40104188601,0.481269932992
2015-09-16 07:07:22.330,2902.0066322,521.999471677,4.10805625558,0.69900800068
2015-09-16 07:07:26.350,3095.19615527,495.389091151,4.41106745532,0.652913359176
2015-09-16 07:07:30.380,2783.23175035,530.647360492,4.05387282338,0.731677198954
2015-09-16 07:07:36.320,2606.88779908,629.9252023,3.99977359864,0.915726910109
2015-09-16 07:07:40.350,2101.95927234,321.398833966,3.42541741929,0.481976791261
2015-09-16 07:07:44.370,2357.91432659,537.160734601,3.8072488054,0.817970194392
2015-09-16 07:07:48.390,2516.81384284,525.539267272,4.04935839203,0.806770403783
2015-09-16 07:07:52.330,2456.17260392,507.336077595,3.9732365578,0.764344399817
2015-09-16 07:07:56.350,2445.08029189,467.963184752,4.34735891114,0.780159777995
2015-09-16 07:08:00.370,2664.50012842,429.677285365,4.20727309653,0.650585781408
2015-09-16 07:08:04.390,2605.84840293,550.940313855,4.24030893359,0.840348856872
2015-09-16 07:08:08.330,2800.01798754,450.983875914,4.26669651407,0.644394336212
2015-09-16 07:08:12.350,2865.70884665,359.385815167,4.06864269489,0.463107360876
2015-09-16 07:08:17.960,3026.3307687,428.875927582,4.38297180311,0.582792192633
2015-09-16 07:08:21.810,3055.78138691,480.668889728,4.39266168778,0.640024888321
2015-09-16 07:08:25.750,3249.56442291,621.718038442,4.48801797205,0.828466704453
2015-09-16 07:08:29.610,2916.97551527,660.522953588,3.81710324339,0.86100128419
2015-09-16 07:08:33.540,2473.60226754,530.182104706,3.322199574,0.687541837361
2015-09-16 07:08:37.480,2528.86172164,515.18296084,3.74858434205,0.735792880725
2015-09-16 07:08:41.330,2254.22232681,439.66084102,3.29548949288,0.610852382691
2015-09-16 07:08:45.360,2265.65765858,443.174841946,3.21055668584,0.606857438642
2015-09-16 07:08:49.380,2570.93165751,862.160340028,4.18060222308,1.32142287614
2015-09-16 07:08:53.310,2261.09035052,308.894640833,3.60933707215,0.448937556298
2015-09-16 07:08:59.350,2050.65366544,604.16052162,3.76287493251,1.06348630418
2015-09-16 07:09:03.370,1943.28730781,374.497059221,3.57946870574,0.636230167302
2015-09-16 07:09:07.390,1974.55926884,464.742056695,3.4192274274,0.746406270246
2015-09-16 07:09:11.330,2155.04840806,326.235886536,3.6030083154,0.511708356817
2015-09-16 07:09:15.350,2116.92044884,294.708670986,3.83247662724,0.483694272059
2015-09-16 07:09:19.370,1960.15307161,293.497678208,3.45410479993,0.479367474731
2015-09-16 07:09:23.390,1884.29525053,359.347095391,3.50636592583,0.644231875091
2015-09-16 07:09:27.330,1830.86865535,400.614154817,3.21826565909,0.691501521534
2015-09-16 07:09:31.350,1959.6625261,265.527214003,3.63503727759,0.449361228747
2015-09-16 07:09:35.370,2152.44205344,260.766661012,3.8206368347,0.422861193152
2015-09-16 07:09:40.980,2548.97082972,557.653400873,4.26350141981,0.92162798782
2015-09-16 07:09:44.920,2180.17483219,562.666070881,3.72546832621,0.935238042489
2015-09-16 07:09:48.770,1936.04770451,252.363958865,3.37825422347,0.40592326171
2015-09-16 07:09:52.630,2152.27069466,389.967581279,3.52780642755,0.603982525522
2015-09-16 07:09:56.480,2245.36319052,467.51645532,3.87007266212,0.74186002102
2015-09-16 07:10:00.340,2450.76420289,388.240621617,3.86528332374,0.574504294123
2015-09-16 07:10:04.360,2158.84014511,417.776955174,3.46709126563,0.671575553006
2015-09-16 07:10:08.380,1789.96350168,303.257762517,2.88017130881,0.464679788664
2015-09-16 07:10:12.400,2197.94236698,186.016877029,3.65309377043,0.239250695347
2015-09-16 07:10:16.340,2028.99453817,294.454206249,3.44354632608,0.470799716655
2015-09-16 07:10:22.540,1954.09531711,362.061679834,3.18226008094,0.564863213248
2015-09-16 07:10:26.390,1812.32336632,356.53942524,3.21601677667,0.618651922176
2015-09-16 07:10:30.330,2178.62104884,387.285378145,3.72214926745,0.636131597208
2015-09-16 07:10:34.350,1954.04401076,455.737385307,3.57926215295,0.800116863736
2015-09-16 07:10:38.370,1755.66039824,238.526102509,3.37127910153,0.427296982447
2015-09-16 07:10:42.390,1684.26107168,432.341556475,3.50648624827,0.858783976274
2015-09-16 07:10:46.330,1898.93880256,263.674201122,3.80752539247,0.480638769038
2015-09-16 07:10:50.350,1988.73047829,358.819901494,3.86838808699,0.645315659666
2015-09-16 07:10:54.370,2016.86069455,427.298105748,3.83829241901,0.774278151127
2015-09-16 07:10:58.390,1876.24135721,259.103473909,3.52096468837,0.440869720868
2015-09-16 07:11:04.340,2095.91505327,291.012841594,4.27131278457,0.53955298384
2015-09-16 07:11:08.370,2135.87019734,253.98147958,3.73677328954,0.395954992822
2015-09-16 07:11:12.380,2040.82150999,303.498094158,3.5838724728,0.490786681525
2015-09-16 07:11:16.410,2139.04869235,426.20453047,3.67283005389,0.679579042831
2015-09-16 07:11:20.340,2086.43316086,199.019062818,3.83847725321,0.301551790469
2015-09-16 07:11:24.360,2165.05935759,223.341174032,3.75933830591,0.334535947583
