,_del_t,_dir_mu,_dir_sigma,_len_mu_norm,_len_sigma_norm,_significance
2015-09-16 07:08:25.750,3.86,-64.1804216326,14.0969425059,0.856656731719,0.189595935876,0.495759717314
2015-09-16 07:08:29.610,3.93,-64.1496890554,16.7472547689,0.686499484016,0.16696246829,0.446961524631
2015-09-16 07:08:33.540,3.94,-52.8565195836,18.8786441987,0.67757192602,0.201410630028,0.414391143911
2015-09-16 07:08:37.480,3.85,-68.5489043752,9.59084181509,0.713823244169,0.171363291802,0.387691101529
2015-09-16 07:08:41.330,4.03,-57.0991710389,17.6842123114,0.765213126284,0.190377250203,0.578988026265
2015-09-16 07:08:45.360,4.02,-63.4950548698,11.5901501872,0.743408108232,0.208961785729,0.487619047619
2015-09-16 07:08:49.380,3.93,-63.4851942673,10.3762580132,0.834475886124,0.219195019501,0.52142310635
2015-09-16 07:08:53.310,6.04,-62.3807638278,19.7401259778,0.912802661492,0.159374639293,0.735036218071
2015-09-16 07:08:59.350,4.02,-66.7471299806,8.81275378748,0.917493170174,0.202789116855,0.428625954198
2015-09-16 07:09:03.370,4.02,-64.4820947896,16.8987074402,0.923861911641,0.208305067091,0.689705347399
2015-09-16 07:09:07.390,3.94,-52.4971351708,25.6409530637,0.897647342101,0.233293880666,0.628315412186
2015-09-16 07:09:11.330,4.02,-45.4009514369,20.5105233053,0.911619354836,0.237055515769,0.514074074074
2015-09-16 07:09:15.350,4.02,-53.0723858547,6.92761414534,0.902346651352,0.195258233085,0.376368440921
2015-09-16 07:09:19.370,4.02,-62.0563174413,13.7407753107,0.808247286289,0.239813565022,0.502692307692
2015-09-16 07:09:23.390,3.94,-59.3220506554,13.9018551232,0.901293270479,0.21901259265,0.639534883721
2015-09-16 07:09:27.330,4.02,-54.5832551651,12.6815977713,0.857650521976,0.257714352204,0.499226604795
2015-09-16 07:09:31.350,4.02,-58.2313308283,24.6442979017,0.816910005921,0.212876950923,0.698735147566
2015-09-16 07:09:35.370,5.61,-55.8014377462,10.0268376392,0.91811654402,0.162997719651,0.57132243685
2015-09-16 07:09:40.980,3.94,-71.3459898775,27.4238979428,0.775440090199,0.286641308499,0.670378619154
2015-09-16 07:09:44.920,3.85,-58.5440721098,21.4735019331,0.954472554194,0.281855595576,0.666157954979
2015-09-16 07:09:48.770,3.86,-56.1044110214,16.0167283016,0.865449683036,0.26380370318,0.611533840609
2015-09-16 07:09:52.630,3.85,-61.2468981886,15.1907065531,0.963124299978,0.343414932102,0.75380189067
2015-09-16 07:09:56.480,3.86,-62.451357129,15.6442381641,0.809341761732,0.186802747954,0.711764705882
2015-09-16 07:10:00.340,4.02,-62.7485676226,9.89191489674,0.864065464456,0.240792044953,0.573650107991
2015-09-16 07:10:04.360,4.02,-61.019124858,17.9709916242,0.939051725378,0.28955183219,0.73134991119
2015-09-16 07:10:08.380,4.02,-64.5658666905,12.2302221644,0.879905650865,0.230142666926,0.451767786993
2015-09-16 07:10:12.400,3.94,-57.1737290667,11.2242787636,0.792157589482,0.183103698764,0.464939705226
2015-09-16 07:10:16.340,6.2,-57.5785612262,13.6539689783,0.873281955719,0.196420319619,0.739608801956
2015-09-16 07:10:22.540,3.85,-52.486524391,20.0000552385,0.843836982529,0.221656019037,0.499800079968
2015-09-16 07:10:26.390,3.94,-56.6842460019,23.5360744685,0.902884381677,0.230935079797,0.745074386811
2015-09-16 07:10:30.330,4.02,-59.2519341366,19.5234420016,0.845621830195,0.237420097512,0.589224302637
2015-09-16 07:10:34.350,4.02,-58.9036272266,17.3125103195,0.821381125284,0.183147340272,0.452773613193
2015-09-16 07:10:38.370,4.02,-52.0858022526,22.6746807145,0.769863733605,0.186757172518,0.644248438074
2015-09-16 07:10:42.390,3.94,-56.3773603826,16.1623401931,0.789399800567,0.19044801971,0.494425087108
