,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:11:24.360,1058.9461892,505.147768269,2.20016507867,1.3200990472
2015-09-16 07:11:28.390,893.308613367,467.97930078,2.25895148633,1.3553708918
2015-09-16 07:11:32.410,1282.85300658,597.62266956,2.50309140407,1.50185484244
2015-09-16 07:11:36.350,1359.77648647,638.316720271,2.55375243681,1.53225146209
2015-09-16 07:11:40.370,1890.26968242,824.376017515,3.27563158114,1.96537894868
2015-09-16 07:11:45.900,2338.13846834,987.364300863,3.63719405634,2.1823164338
2015-09-16 07:11:49.750,1459.42338812,614.643956095,2.36193962332,1.41716377399
2015-09-16 07:11:53.600,1457.75041647,606.932053803,2.20617420316,1.3237045219
2015-09-16 07:11:57.460,1821.93912383,765.09059536,2.50594821713,1.50356893028
2015-09-16 07:12:01.390,1902.28469176,782.137119337,2.49520854094,1.49712512457
2015-09-16 07:12:05.330,2588.98247815,1009.35947818,3.01573697338,1.80944218403
2015-09-16 07:12:09.350,2109.57097698,906.790322541,2.77251246523,1.66350747914
2015-09-16 07:12:13.370,1937.52760608,819.685917126,2.45401157075,1.47240694245
2015-09-16 07:12:17.400,2299.04383986,923.470494288,2.81297530622,1.68778518373
2015-09-16 07:12:21.330,3164.14583635,1215.25203231,3.61846014271,2.17107608563
2015-09-16 07:12:27.370,1943.46966087,871.156653481,2.5942686642,1.55656119852
2015-09-16 07:12:31.390,2025.60400415,910.614901255,2.72958311341,1.63774986805
2015-09-16 07:12:35.320,2628.58025208,989.812678975,2.99638162715,1.79782897629
2015-09-16 07:12:39.340,1934.57343439,799.743510093,2.48283061171,1.48969836703
2015-09-16 07:12:43.370,2263.87916054,951.053407589,2.89674530785,1.73804718471
2015-09-16 07:12:47.390,1507.72155563,675.818810571,2.15744356539,1.29446613924
2015-09-16 07:12:51.320,2021.85991904,811.885690678,2.66713620163,1.60028172098
2015-09-16 07:12:55.350,1641.76840445,701.918039375,2.28190973397,1.36914584038
2015-09-16 07:12:59.370,2223.84442016,937.227523948,3.00597441308,1.80358464785
2015-09-16 07:13:03.390,2649.56960653,1077.91432909,3.31866403025,1.99119841815
2015-09-16 07:13:09.000,2394.23456604,987.364783365,3.04519620416,1.8271177225
2015-09-16 07:13:12.860,2582.79015986,951.543374944,2.9241115395,1.7544669237
2015-09-16 07:13:16.790,2227.76313244,936.31829706,2.83343637218,1.70006182331
2015-09-16 07:13:20.810,2391.07252276,976.203321451,2.95203180275,1.77121908165
2015-09-16 07:13:24.670,2545.95735869,1041.93336548,3.09491359136,1.85694815481
2015-09-16 07:13:28.610,2586.01485843,1012.04903253,2.95307530973,1.77184518584
2015-09-16 07:13:32.460,2939.27369854,1095.70042536,3.16935102832,1.90161061699
2015-09-16 07:13:36.400,3020.57640528,1258.37127544,3.72748718902,2.23649231341
2015-09-16 07:13:40.340,2399.82671343,915.852189415,2.68707517559,1.61224510535
2015-09-16 07:13:44.360,3295.97139161,1303.54131399,3.84480773232,2.30688463939
2015-09-16 07:13:49.970,2903.57043474,1147.7741862,3.40829250148,2.04497550089
2015-09-16 07:13:54.330,2324.72672062,911.751094864,2.80860633044,1.68516379827
2015-09-16 07:13:58.350,2756.02544948,1097.60183175,3.42279740489,2.05367844293
2015-09-16 07:14:02.370,1696.03179475,803.340733501,2.5820253895,1.5492152337
2015-09-16 07:14:06.390,3101.61071971,1193.36895695,3.85639134265,2.31383480559
2015-09-16 07:14:10.580,1989.71343328,874.352638011,2.87617326999,1.72570396199
2015-09-16 07:14:14.430,1623.6506772,816.274332933,2.68852571343,1.61311542806
2015-09-16 07:14:18.370,1323.26407901,720.093991269,2.38916278954,1.43349767373
2015-09-16 07:14:22.390,1313.56065078,626.985692301,2.09054478008,1.25432686805
2015-09-16 07:14:26.330,2780.54245462,1090.72473287,3.59452201902,2.15671321141
2015-09-16 07:14:32.440,2106.20460412,980.574649555,3.22211578385,1.93326947031
2015-09-16 07:14:36.380,1729.9352877,779.210624816,2.59538272061,1.55722963237
2015-09-16 07:14:40.400,1351.49483148,741.87528396,2.48029984146,1.48817990488
2015-09-16 07:14:44.340,2215.89011189,1012.97133563,3.39854938143,2.03912962886
2015-09-16 07:14:48.360,2012.90295188,957.921217884,3.30243254924,1.98145952954
2015-09-16 07:14:52.380,2537.24173881,1036.12338682,3.55505024785,2.13303014871
2015-09-16 07:14:56.320,1839.98189574,845.896564728,2.95307763135,1.77184657881
2015-09-16 07:15:00.340,2779.9779434,1223.69550393,4.22023883971,2.53214330382
2015-09-16 07:15:04.360,2321.63724453,1032.83362678,3.54130819115,2.12478491469
2015-09-16 07:15:08.380,2518.04060668,1103.05803275,3.86730441587,2.32038264952
2015-09-16 07:15:14.330,2597.37566143,1210.05979352,4.47493061338,2.68495836803
2015-09-16 07:15:18.350,2250.47369118,1025.44589225,3.7436191927,2.24617151562
2015-09-16 07:15:22.380,2932.47087709,1305.07165916,4.66621169358,2.79972701615
2015-09-16 07:15:26.400,1924.19786049,934.133971825,3.40160643164,2.04096385898
2015-09-16 07:15:30.330,2232.31180098,996.745050781,3.67657233451,2.20594340071
2015-09-16 07:15:34.360,1802.00991221,894.254263434,3.39858534276,2.03915120565
2015-09-16 07:15:38.380,1440.77546057,734.6403829,2.99623781374,1.79774268824
2015-09-16 07:15:42.400,1826.85809818,885.961794251,3.61693044118,2.17015826471
2015-09-16 07:15:46.340,2370.27201381,1019.19643019,4.10836252922,2.46501751753
2015-09-16 07:15:50.360,2756.48126341,1250.19486813,4.93284100037,2.95970460022
2015-09-16 07:15:55.970,2277.0266905,954.631542751,3.66524410936,2.19914646562
2015-09-16 07:15:59.740,2553.80982502,1170.10761017,4.39803506613,2.63882103968
2015-09-16 07:16:03.510,2531.05183432,1091.70282503,3.94051513653,2.36430908192
2015-09-16 07:16:07.450,2634.56401417,1098.4519097,3.88263504903,2.32958102942
2015-09-16 07:16:11.380,2471.5546196,1002.48462365,3.42980936933,2.0578856216
2015-09-16 07:16:15.410,2775.05071051,1141.00784553,3.76592008736,2.25955205242
2015-09-16 07:16:19.340,3426.91299286,1378.73366893,4.52596396298,2.71557837779
2015-09-16 07:16:23.370,2466.23292187,1023.73007097,3.32054904179,1.99232942508
2015-09-16 07:16:27.390,3012.33483662,1216.52882705,3.8836745289,2.33020471734
2015-09-16 07:16:31.410,3557.38156885,1355.50828207,4.28308947758,2.56985368655
2015-09-16 07:16:37.440,2695.78872203,1125.14926735,3.55843578908,2.13506147345
2015-09-16 07:16:41.380,2491.02890258,1088.70431069,3.41953339363,2.05172003618
2015-09-16 07:16:45.400,2660.87632447,1068.24619245,3.37231540668,2.02338924401
2015-09-16 07:16:49.340,1588.45025673,832.33002906,2.76173220609,1.65703932366
2015-09-16 07:16:53.360,3101.24936495,1239.12772697,4.15951801758,2.49571081055
2015-09-16 07:16:57.380,2339.8809404,1061.90906398,3.57413867187,2.14448320312
2015-09-16 07:17:01.400,2161.00942634,993.211035218,3.28085776092,1.96851465655
2015-09-16 07:17:05.340,2333.5283756,1013.63287222,3.38098317166,2.02858990299
2015-09-16 07:17:09.360,2661.21206737,1168.66472676,3.97571155863,2.38542693518
2015-09-16 07:17:13.380,2974.04748588,1195.09503604,3.90226056502,2.34135633901
2015-09-16 07:17:19.580,3257.67322732,1321.00418014,4.13669205407,2.48201523244
2015-09-16 07:17:23.520,2647.85040402,1077.49106372,3.35368141024,2.01220884615
2015-09-16 07:17:27.370,2594.72874489,1119.59522339,3.38968614276,2.03381168566
2015-09-16 07:17:31.480,2546.57828578,1079.73685902,3.23223912044,1.93934347227
2015-09-16 07:17:35.500,2291.14465328,922.326152187,2.75732742742,1.65439645645
2015-09-16 07:17:39.430,2459.11832744,951.031462305,2.86279546147,1.71767727688
2015-09-16 07:17:43.370,2219.47966343,943.311001088,2.93305782947,1.75983469768
2015-09-16 07:17:47.480,3284.3025821,1316.6018477,3.91053761573,2.34632256944
2015-09-16 07:17:51.580,2721.41996384,1117.00936564,3.2523189575,1.9513913745
2015-09-16 07:17:55.600,3248.80751287,1369.92802454,4.0642834293,2.43857005758
2015-09-16 07:18:01.720,2948.65002568,1246.87861015,3.66329972221,2.19797983333
2015-09-16 07:18:05.660,2905.40335134,1202.10665076,3.45134418606,2.07080651163
2015-09-16 07:18:09.680,2373.36344864,1125.41821903,3.24386361091,1.94631816655
2015-09-16 07:18:13.620,2292.55235246,1022.37742607,2.92683148571,1.75609889143
2015-09-16 07:18:17.720,2195.12953619,1037.09198952,2.98652689079,1.79191613448
2015-09-16 07:18:21.740,2272.48066648,1063.09968042,3.02678136254,1.81606881753
2015-09-16 07:18:25.760,2020.63216858,869.057357648,2.56104886052,1.53662931631
2015-09-16 07:18:29.700,2413.14482192,1027.15642395,2.97639937454,1.78583962472
2015-09-16 07:18:33.640,2852.69380429,1253.78574224,3.66290569311,2.19774341587
2015-09-16 07:18:37.490,2819.54970883,1283.5404197,3.79619014733,2.2777140884
2015-09-16 07:18:43.360,2769.134872,1243.13332071,3.64730877797,2.18838526678
2015-09-16 07:18:47.380,2540.67691071,1101.36857293,3.22801023531,1.93680614119
2015-09-16 07:18:51.400,3091.57474721,1397.3993606,4.07726442201,2.44635865321
2015-09-16 07:18:55.340,2319.29360717,934.857858816,2.78110017167,1.668660103
2015-09-16 07:18:59.360,2744.74833386,1167.58152455,3.56042281666,2.13625369
2015-09-16 07:19:03.380,2978.2289028,1375.46303696,4.30675477413,2.58405286448
2015-09-16 07:19:07.400,2100.85630022,1034.98932337,3.581492005,2.148895203
2015-09-16 07:19:11.420,2146.18581743,1130.22415005,4.03566456492,2.42139873895
2015-09-16 07:19:15.360,2535.81599219,1223.09569711,4.49665009684,2.6979900581
2015-09-16 07:19:19.380,2266.71213559,1084.05463041,3.94982392804,2.36989435683
2015-09-16 07:19:24.990,2288.70527386,1163.59418963,4.28769138701,2.57261483221
2015-09-16 07:19:29.350,1754.71960442,861.923284533,3.11655276655,1.86993165993
2015-09-16 07:19:33.370,1958.88507317,900.006645552,3.27051133381,1.96230680029
2015-09-16 07:19:37.390,2025.14277982,1036.88690778,4.219999812,2.5319998872
2015-09-16 07:19:41.410,2178.49411334,1127.38699044,4.47189338642,2.68313603185
2015-09-16 07:19:45.350,1802.55153949,930.155868553,3.88828622782,2.33297173669
2015-09-16 07:19:49.460,2190.50518149,1094.19972382,4.30384104155,2.58230462493
2015-09-16 07:19:53.480,1388.43860143,774.927677739,3.29601559064,1.97760935438
2015-09-16 07:19:57.000,1614.35180993,866.9527203,3.56281284279,2.13768770568
2015-09-16 07:20:01.440,1911.25803575,978.946086977,4.55766455242,2.73459873145
2015-09-16 07:20:07.380,2057.73869227,1002.76825665,4.66933016711,2.80159810027
2015-09-16 07:20:11.490,2160.72324238,1059.0226092,3.89665775478,2.33799465287
2015-09-16 07:20:15.510,2224.71429533,1104.96611788,4.09598084955,2.45758850973
2015-09-16 07:20:19.450,2537.76767643,1172.35649868,4.11910538561,2.47146323137
2015-09-16 07:20:23.470,2190.17595826,1041.42362662,3.63298769111,2.17979261467
2015-09-16 07:20:27.490,1764.90817146,895.464836454,3.19269108523,1.91561465114
2015-09-16 07:20:31.430,1607.37818487,786.016971704,2.68643599835,1.61186159901
2015-09-16 07:20:35.370,1978.14182406,988.411927373,3.38205882647,2.02923529588
2015-09-16 07:20:39.390,1665.39944486,855.917447907,2.92308184161,1.75384910497
2015-09-16 07:20:43.410,1807.8460757,937.115718893,3.25443379389,1.95266027634
2015-09-16 07:20:49.610,1963.08042686,1152.11900166,4.13248145746,2.47948887447
2015-09-16 07:20:53.550,1376.90970261,846.808959706,2.87110395888,1.72266237533
2015-09-16 07:20:57.480,1939.6651777,1080.49356582,3.72174494723,2.23304696834
2015-09-16 07:21:01.500,1521.39134087,871.191732566,3.0834102113,1.85004612678
2015-09-16 07:21:05.440,1768.21241185,937.628332352,3.31144479126,1.98686687476
2015-09-16 07:21:09.380,1891.80771532,1084.25310108,3.97258734016,2.38355240409
2015-09-16 07:21:13.400,1726.16032924,975.583035625,3.55443053354,2.13265832012
