,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:14:02.370,2764.68681421,938.429037194,3.69107311414,1.23716592334
2015-09-16 07:14:06.390,3115.00122133,958.291243588,3.98749422952,1.20794842646
2015-09-16 07:14:10.580,2869.06081603,815.26946303,3.8595168134,1.07703870991
2015-09-16 07:14:14.430,2810.04844136,926.191427968,3.71866416941,1.20936233638
2015-09-16 07:14:18.370,2651.16490689,718.694276156,3.55085955192,0.943594293367
2015-09-16 07:14:22.390,2286.88835095,785.566108169,3.1968114132,1.0846888952
2015-09-16 07:14:26.330,3062.26190817,645.202831521,4.17893023521,0.851527267651
2015-09-16 07:14:32.440,3107.61811577,916.753512959,4.14809497653,1.20333644744
2015-09-16 07:14:36.380,2610.23250638,778.79456956,3.58229056466,1.05143900283
2015-09-16 07:14:40.400,2654.10196495,949.774136223,3.66827084508,1.29789417948
2015-09-16 07:14:44.340,2943.99117308,806.394005154,4.16443019746,1.11864467041
2015-09-16 07:14:48.360,2689.89425226,703.503782444,4.00515902016,1.02526950628
2015-09-16 07:14:52.380,2827.91607309,592.607206848,4.23263275709,0.857481920017
2015-09-16 07:14:56.320,2407.47951805,784.174101216,3.7429651833,1.20256068837
2015-09-16 07:15:00.340,2829.43365903,783.520425632,4.31894580579,1.17338427112
2015-09-16 07:15:04.360,2616.80091501,725.850546705,4.03555680622,1.0982944453
2015-09-16 07:15:08.380,2768.17883271,464.726174902,4.40991442904,0.701603378049
2015-09-16 07:15:14.330,2621.80509292,637.013975781,4.6261339349,1.09631129026
2015-09-16 07:15:18.350,2473.31628931,589.741636293,4.37788530002,1.01715467977
2015-09-16 07:15:22.380,3066.53593207,706.271041445,5.06647241872,1.1348481262
2015-09-16 07:15:26.400,2375.05855469,744.219667466,4.12274553077,1.27281320895
2015-09-16 07:15:30.330,2531.36564937,609.183164975,4.41585529835,1.03599476484
2015-09-16 07:15:34.360,2350.63672026,655.007982417,4.26136991782,1.1652536011
2015-09-16 07:15:38.380,2252.05992365,689.701252347,4.32286838585,1.30345017168
2015-09-16 07:15:42.400,2513.30634432,728.139644623,4.62264893658,1.31611493202
2015-09-16 07:15:46.340,2695.54484776,590.861207296,4.91033822953,1.04365279477
2015-09-16 07:15:50.360,2588.29862047,540.1594089,4.62721642471,0.933257852305
2015-09-16 07:15:55.970,2971.86054793,781.693718403,4.88916239072,1.25900974833
2015-09-16 07:15:59.740,2812.36425665,830.903118141,4.61454416316,1.34072094065
2015-09-16 07:16:03.510,2935.12323642,888.60131991,4.59405009384,1.36886387495
2015-09-16 07:16:07.450,3260.17765009,799.912486706,4.91246369696,1.1762037763
2015-09-16 07:16:11.380,3211.09442103,937.05384319,4.6626742499,1.33750457533
2015-09-16 07:16:15.410,3469.96146348,969.334371523,4.75447568813,1.30349284997
2015-09-16 07:16:19.340,3739.97998601,910.237298329,5.01209452312,1.18990285067
2015-09-16 07:16:23.370,3524.55234407,1072.2138508,4.62686774386,1.38553966795
2015-09-16 07:16:27.390,3630.48249628,1285.71803891,4.54835086845,1.59222738184
