,_phi,_phi_err,_velo_eff,_velo_eff_err
2015-09-16 07:15:14.330,2462.90870851,1123.47385242,4.34576375862,0.622851318174
2015-09-16 07:15:18.350,2457.64010178,1140.09379856,4.35013771624,0.623490204125
2015-09-16 07:15:22.380,2679.86937541,1185.11047431,4.42762927846,0.660099643873
2015-09-16 07:15:26.400,2522.27583797,1146.80304538,4.37829266055,0.610666487238
2015-09-16 07:15:30.330,2409.77031832,1082.17017459,4.203737627,0.569448033346
2015-09-16 07:15:34.360,2346.77703538,1191.54117917,4.2543728583,1.12701293707
2015-09-16 07:15:38.380,2492.98879081,1068.33806127,4.78533555742,0.205535087056
2015-09-16 07:15:42.400,2402.77892039,1029.61270273,4.41935916259,0.630962317858
2015-09-16 07:15:46.340,2314.47392729,1114.77370054,4.21616053461,1.0999658643
2015-09-16 07:15:50.360,2419.28066066,1029.63867469,4.32505550962,0.544097547418
2015-09-16 07:15:55.970,2806.13357305,1135.91689791,4.61651632283,0.659646715526
2015-09-16 07:15:59.740,2782.55580414,1147.55683071,4.56563427524,0.634876251368
2015-09-16 07:16:03.510,3118.96779095,1207.09464924,4.88180329019,0.209613519282
2015-09-16 07:16:07.450,2892.73651588,1331.82008187,4.35880023862,1.15655317018
2015-09-16 07:16:11.380,3013.72453242,1208.11014007,4.37608302066,0.632339610578
2015-09-16 07:16:15.410,3626.22394424,1327.84111325,4.96858358921,0.213283854221
2015-09-16 07:16:19.340,3326.09311675,1283.29452962,4.45742842372,0.665252740566
2015-09-16 07:16:23.370,3428.01898907,1312.60052785,4.50014326289,0.678290559896
2015-09-16 07:16:27.390,3380.11057973,1442.89610576,4.23467924897,1.10538812756
2015-09-16 07:16:31.410,3182.89728028,1083.91991589,3.9502211533,0.1695542486
2015-09-16 07:16:37.440,3628.79754751,1593.53138215,4.49565182304,1.2643933384
2015-09-16 07:16:41.380,3560.31974179,1342.74147115,4.46671836661,0.667548104175
2015-09-16 07:16:45.400,3751.49626241,1410.75033781,4.69367967984,0.732600929101
2015-09-16 07:16:49.340,3212.80751979,1245.78451092,4.37914513501,0.630508646866
2015-09-16 07:16:53.360,3270.2922104,1250.25664408,4.45006117818,0.658894573066
2015-09-16 07:16:57.380,3120.08878631,1210.21821693,4.33102142871,0.611930000452
2015-09-16 07:17:01.400,2865.64253796,2101.64945141,3.85309323074,2.47223140842
2015-09-16 07:17:05.340,3094.23711451,1395.71837626,4.28004518527,1.14298159085
2015-09-16 07:17:09.360,2965.79498834,1382.7842218,4.32317191143,1.17339425258
2015-09-16 07:17:13.380,2838.73864242,1036.12083356,3.83907287986,0.164792140918
2015-09-16 07:17:19.580,3563.97954062,1635.48065652,4.5631109954,1.31822166397
2015-09-16 07:17:23.520,2990.60272528,1848.83650456,3.97068827043,1.94742142863
2015-09-16 07:17:27.370,3678.91425701,1332.92336882,4.58221363149,0.196635841819
2015-09-16 07:17:31.480,3637.48909487,1378.99991174,4.3901996837,0.636163550244
2015-09-16 07:17:35.500,3687.21962447,1417.89156511,4.50401406903,0.6541706401
2015-09-16 07:17:39.430,3049.54628581,1839.33836116,3.84745249712,1.839834141
2015-09-16 07:17:43.370,3157.79794012,1310.74846614,4.29557696728,0.622404330575
2015-09-16 07:17:47.480,3019.92686756,1946.98236353,3.80108250479,1.99831287059
2015-09-16 07:17:51.580,3607.25999155,1402.80314533,4.34512802887,0.617418959424
2015-09-16 07:17:55.600,3050.36050217,1209.81734935,3.86578155372,0.472087908116
2015-09-16 07:18:01.720,3815.9775719,1498.81093831,4.63398478621,0.708574541397
2015-09-16 07:18:05.660,3759.75904844,1464.83397878,4.44601580988,0.662179760092
