Fit Coefficient (AddSpec)	Fit Coefficient Error (AddSpec)	Shift (AddSpec)	Shift Error (AddSpec)	Squeeze (AddSpec)	Squeeze Error (AddSpec)	Quadratic Squeeze (AddSpec)	Quadratic Squeeze Error (AddSpec)	Cubic Squeeze (AddSpec)	Cubic Squeeze Error (AddSpec)	Fit Coefficient (Ring AddSpec)	Fit Coefficient Error (Ring AddSpec)	Shift (Ring AddSpec)	Shift Error (Ring AddSpec)	Squeeze (Ring AddSpec)	Squeeze Error (Ring AddSpec)	Quadratic Squeeze (Ring AddSpec)	Quadratic Squeeze Error (Ring AddSpec)	Cubic Squeeze (Ring AddSpec)	Cubic Squeeze Error (Ring AddSpec)	Fit Coefficient (SO2_Hermans_298_air_conv_satCorr1e18)	Fit Coefficient Error (SO2_Hermans_298_air_conv_satCorr1e18)	Shift (SO2_Hermans_298_air_conv_satCorr1e18)	Shift Error (SO2_Hermans_298_air_conv_satCorr1e18)	Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Quadratic Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Quadratic Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Cubic Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Cubic Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Fit Coefficient (o3_221K_air_burrows_1999_conv_satcorr5e18)	Fit Coefficient Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Shift (o3_221K_air_burrows_1999_conv_satcorr5e18)	Shift Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Quadratic Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Quadratic Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Cubic Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Cubic Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Chi Square	Delta	RMS	FitSteps	Poly. Coeff. 0	Poly. Coeff. Error 0	Poly. Coeff. 1	Poly. Coeff. Error 1	Poly. Coeff. 2	Poly. Coeff. Error 2	Poly. Coeff. 3	Poly. Coeff. Error 3	Add. Poly. Coeff. 0	Add. Poly. Coeff. Error 0	LambdaFactor	StartLambda	MinLambda	MaxLambda	Delta	NearlyZero	Author	Average	AzimuthAngle	Delta	DeltaRel	Deviation	Device	ElevationAngle	ExposureTime	FitHigh	FitLow	Gain	IntensityScale	Latitude	LightPath	LightSource	Longitude	Marker	MathHigh	MathLow	Max	MaxChannel	Min	MinChannel	MultiChannelCounter	Name	NumScans	ObjectKey	OpticalDensity	OpticalDensityCenter	OpticalDensityLeft	OpticalDensityRight	Pressure	Remark	ScanGeometry	ScanMax	Site	StartDate	StartDateAndTime	StartTime	StopDate	StopDateAndTime	StopTime	TemperatureAmbient	TimeZoneOffset	UserParam1	UserParam2	UserParam3	UserParam4	UserParam5	UserParam6	UserParam7	UserParam8	Variance
-1	0	-0.00920605650606864	0.00155925509756036	1.00198738567694	0.000197607811082084	0	0	0	0	-4.36203972337696E+24	5.40507347600255E+24	-0.00920605650606864	0.00155925509756036	1.00198738567694	0.000197607811082084	0	0	0	0	1.15592269403051E+18	1.08194612945739E+17	-0.0159907064270518	0.0312065219995125	0.975917093253576	0.00968906682283087	0	0	0	0	-3.37579164132371E+17	2.93694359287343E+17	-0.0159907064270518	0.0312065219995125	0.975917093253576	0.00968906682283087	0	0	0	0	0.00871815686335907	0.0532309846812815	0.00778090527803547	6	3783.52398261629	754.672902687521	-35.3316311384138	7.04341851463434	0.10990582149398	0.0219127741232212	-0.000113941461304574	2.27248022242487E-05	-5283.86570397136	388.091623743717	10	0.01	1E-20	1E+20	0.001	1E-25		234749.081756998	0	559107.281666667	2.38172297621777	168554.780093472		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	549785.333333333	2047	-9321.94833333333	0	0	AddE10	10	EvalSpec	0.690937174898406	1024	102	1945	0		SAZ: 85.9787931619942 SZA: 42.2401683042905 LAZ: 98.4722408051046 LAZ: 74.2253434285788 Date: 9/16/2015 09:06:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:19	09:06:19	09/16/2015	2015-09-16 09:06:29	09:06:29	0	02:00:00					usb001307				28410713892.3588
-1	0	-0.0082614878687296	0.00149154059205677	1.00179898881331	0.000188883960996459	0	0	0	0	-1.2649953975626E+25	4.82818072953813E+24	-0.0082614878687296	0.00149154059205677	1.00179898881331	0.000188883960996459	0	0	0	0	1.21079686092297E+18	1.00540784075588E+17	-0.07972354500428	0.0277576799126029	0.990821688157992	0.00866934461995645	0	0	0	0	-3.4826726767945E+17	2.76879567354179E+17	-0.07972354500428	0.0277576799126029	0.990821688157992	0.00866934461995645	0	0	0	0	0.00766045188368994	0.055718391784545	0.0072936427210338	7	4190.27869095583	691.889745982419	-39.0845064863146	6.45971855980233	0.12144916705813	0.0201036862811999	-0.000125778655489749	2.08556096654675E-05	-6056.24576860484	331.119257257643	10	0.01	1E-20	1E+20	0.001	1E-25		234345.560365397	0	559077.983333333	2.38569906108572	168593.924876311		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	549811.543333333	2047	-9266.44	0	0	AddE11	10	EvalSpec	0.694427723766971	1024	102	1945	0		SAZ: 85.9756371909016 SZA: 42.1985917633643 LAZ: 98.4743260955588 LAZ: 74.1853522412958 Date: 9/16/2015 09:06:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:29	09:06:29	09/16/2015	2015-09-16 09:06:39	09:06:39	0	02:00:00					usb001317				28423911505.1991
-1	0	-0.00856533729300927	0.00152625849641347	1.00186146735836	0.000194451673387261	0	0	0	0	-1.24927089481954E+24	5.22549871577549E+24	-0.00856533729300927	0.00152625849641347	1.00186146735836	0.000194451673387261	0	0	0	0	1.25848722297027E+18	1.05903212386101E+17	-0.0429258142851332	0.0288857701605247	0.988566437436495	0.00902617352317445	0	0	0	0	-7.46494302123893E+17	2.89849245480711E+17	-0.0429258142851332	0.0288857701605247	0.988566437436495	0.00902617352317445	0	0	0	0	0.00840458027064131	0.0585947639365223	0.0076397062964361	6	3631.18102948905	738.159534313194	-33.9365197358039	6.88953149579337	0.105642494613487	0.0214347362991034	-0.000109594299204595	2.22297872231913E-05	-5154.41439891969	357.467219564952	10	0.01	1E-20	1E+20	0.001	1E-25		233559.262943522	0	559078.158333333	2.39373147220681	168601.123058989		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	549809.363333333	2047	-9268.795	0	0	AddE12	10	EvalSpec	0.697795730240687	1024	102	1945	0		SAZ: 85.9724740272231 SZA: 42.1570152131294 LAZ: 98.4764163743239 LAZ: 74.1453611557867 Date: 9/16/2015 09:06:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:39	09:06:39	09/16/2015	2015-09-16 09:06:49	09:06:49	0	02:00:00					usb001327				28426338696.7524
-1	0	-0.0116629195369943	0.00145400783802077	1.00221924486074	0.00018469820392881	0	0	0	0	-4.02573604790787E+24	4.86451014269012E+24	-0.0116629195369943	0.00145400783802077	1.00221924486074	0.00018469820392881	0	0	0	0	1.38657707322533E+18	1.00092887049761E+17	-0.0694177315884293	0.024630515912249	0.984240219437643	0.00769516102828837	0	0	0	0	-6.74752736237921E+17	2.76413221416778E+17	-0.0694177315884293	0.024630515912249	0.984240219437643	0.00769516102828837	0	0	0	0	0.00765546712448642	0.0547156679512764	0.0072912917199619	8	3522.76613359872	696.134948210685	-32.8846479006205	6.49941529407818	0.102250034520484	0.0202273798816453	-0.000105956507336005	2.09840465668403E-05	-5247.00102075681	328.096238410062	10	0.01	1E-20	1E+20	0.001	1E-25		233351.90102946	0	559298.643333333	2.3968034580645	168738.636373171		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	550001.603333333	2047	-9297.04	0	0	AddE13	10	EvalSpec	0.706198895927936	1024	102	1945	0		SAZ: 85.9693036758634 SZA: 42.1154389885794 LAZ: 98.4785116297356 LAZ: 74.1053704943916 Date: 9/16/2015 09:06:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:49	09:06:49	09/16/2015	2015-09-16 09:06:59	09:06:59	0	02:00:00					usb001337				28472727405.0772
-1	0	-0.00945720127117352	0.00136835091085296	1.00199551143597	0.00017388327883059	0	0	0	0	-8.77268862842888E+23	4.65909099879611E+24	-0.00945720127117352	0.00136835091085296	1.00199551143597	0.00017388327883059	0	0	0	0	1.30965557178273E+18	9.49824733972578E+16	-0.0673466074960734	0.0243117798213651	0.991400093012428	0.00758922387816631	0	0	0	0	-3.68467761430401E+17	2.61510423652798E+17	-0.0673466074960734	0.0243117798213651	0.991400093012428	0.00758922387816631	0	0	0	0	0.00681588223016176	0.0550506605705365	0.00687971264840125	7	4096.0179526023	658.780203336752	-38.2649519534681	6.14960280534426	0.11908137493262	0.0191355408794441	-0.000123506325877471	1.98482072104804E-05	-5128.09411610076	316.12040330552	10	0.01	1E-20	1E+20	0.001	1E-25		234298.053011882	0	560468.221666667	2.3921164280364	169240.600209149		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	551238.023333333	2047	-9230.19833333333	0	0	AddE14	10	EvalSpec	0.702246536576673	1024	102	1945	0		SAZ: 85.9661261034856 SZA: 42.073862922952 LAZ: 98.4806118753609 LAZ: 74.0653800968277 Date: 9/16/2015 09:06:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:59	09:06:59	09/16/2015	2015-09-16 09:07:09	09:07:09	0	02:00:00					usb001347				28642380759.1529
-1	0	-0.0105660874401208	0.00134991226577314	1.00210464300233	0.000171933373971011	0	0	0	0	1.0853347658009E+24	4.60758014276124E+24	-0.0105660874401208	0.00134991226577314	1.00210464300233	0.000171933373971011	0	0	0	0	1.47156498928267E+18	9.38904827995254E+16	-0.0765927280971036	0.0217644555560103	0.991800525955166	0.0068299326671259	0	0	0	0	-7.82741223263213E+17	2.58733701124215E+17	-0.0765927280971036	0.0217644555560103	0.991800525955166	0.0068299326671259	0	0	0	0	0.00669236418540121	0.0556529690156662	0.00681694443906834	8	4376.86894957136	649.187391940846	-40.8722018887078	6.0606399831556	0.127147377473187	0.0188604880110503	-0.000131822192089129	1.95646968252115E-05	-5062.86854460345	310.033028410717	10	0.01	1E-20	1E+20	0.001	1E-25		234450.062230632	0	561120.523333333	2.39334772614115	169572.604754809		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	551825.663333333	2047	-9294.86	0	0	AddE15	10	EvalSpec	0.701578242746653	1024	102	1945	0		SAZ: 85.9629412765542 SZA: 42.0322868494891 LAZ: 98.482717124863 LAZ: 74.0253898028219 Date: 9/16/2015 09:07:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:09	09:07:09	09/16/2015	2015-09-16 09:07:19	09:07:19	0	02:00:00					usb001357				28754868283.3308
-1	0	-0.0101938324855798	0.00138790419216934	1.00201924513184	0.000177105700735769	0	0	0	0	5.62452988787596E+24	4.80773558889872E+24	-0.0101938324855798	0.00138790419216934	1.00201924513184	0.000177105700735769	0	0	0	0	1.56904848731119E+18	9.72003349406856E+16	-0.0864773366673309	0.0210419686717242	0.992615746977925	0.0066167415381005	0	0	0	0	-8.17818412047559E+17	2.68667238511375E+17	-0.0864773366673309	0.0210419686717242	0.992615746977925	0.0066167415381005	0	0	0	0	0.0071947702980567	0.0446296793618632	0.00706847370743138	8	3226.58297620888	680.382933923413	-30.1466023413551	6.35164999793596	0.0938108209277838	0.0197653900819963	-9.72839108977184E-05	2.05026360436094E-05	-4549.50118032181	321.952114524484	10	0.01	1E-20	1E+20	0.001	1E-25		234212.976732585	0	561579.283333333	2.39772915731532	169877.523022453		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	552175.193333333	2047	-9404.09	0	0	AddE16	10	EvalSpec	0.708614316601681	1024	102	1945	0		SAZ: 85.9597491999006 SZA: 41.9907111031864 LAZ: 98.4848273665027 LAZ: 73.9853999347042 Date: 9/16/2015 09:07:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:19	09:07:19	09/16/2015	2015-09-16 09:07:29	09:07:29	0	02:00:00					usb001367				28858372828.2442
-1	0	-0.00856978337329368	0.00138162578092529	1.0018758375569	0.000176247895609309	0	0	0	0	6.45950506225388E+24	4.69983763346732E+24	-0.00856978337329368	0.00138162578092529	1.0018758375569	0.000176247895609309	0	0	0	0	1.54795552772139E+18	9.60400065539695E+16	-0.108985376721885	0.020915316187222	0.995948427460596	0.00660706387190548	0	0	0	0	-1.02457625335508E+18	2.67084044275488E+17	-0.108985376721885	0.020915316187222	0.995948427460596	0.00660706387190548	0	0	0	0	0.00707528322372084	0.0462524498469374	0.00700955802161717	6	2961.40716647825	668.290676716746	-27.6840217635768	6.23981014941061	0.0861854314631292	0.0194205416428036	-8.94109988807953E-05	2.01481446885962E-05	-4599.8333722106	307.602521407423	10	0.01	1E-20	1E+20	0.001	1E-25		233987.459369303	0	561657.923333333	2.40037617762611	170033.202175264		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	552339.013333333	2047	-9318.91	0	0	AddE17	10	EvalSpec	0.715796971927481	1024	102	1945	0		SAZ: 85.9565498269676 SZA: 41.9491353500402 LAZ: 98.4869426224742 LAZ: 73.9454101713328 Date: 9/16/2015 09:07:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:29	09:07:29	09/16/2015	2015-09-16 09:07:39	09:07:39	0	02:00:00					usb001377				28911289841.9743
-1	0	-0.00824160462208323	0.00137051486599923	1.00184448229793	0.000174389457107029	0	0	0	0	8.61325326449496E+23	4.60620975862757E+24	-0.00824160462208323	0.00137051486599923	1.00184448229793	0.000174389457107029	0	0	0	0	1.5114301854326E+18	9.49227000163721E+16	-0.0796556374243836	0.021307614516419	0.993927424402846	0.00669753752011341	0	0	0	0	-7.11935438657507E+17	2.61776687723995E+17	-0.0796556374243836	0.021307614516419	0.993927424402846	0.00669753752011341	0	0	0	0	0.00682541824522519	0.0400473131579044	0.00688466412698332	7	3734.38419596729	658.462490859996	-34.8733409960406	6.14694929985434	0.108473701834856	0.019128218103427	-0.000112443307956651	1.98415421130961E-05	-4788.55770213785	301.073954356913	10	0.01	1E-20	1E+20	0.001	1E-25		233944.300853678	0	562446.638333333	2.40419038327041	170305.549549531		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	553064.263333333	2047	-9382.375	0	0	AddE18	10	EvalSpec	0.715796348167383	1024	102	1945	0		SAZ: 85.9533431625366 SZA: 41.9075599250474 LAZ: 98.4890628809902 LAZ: 73.9054208350426 Date: 9/16/2015 09:07:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:39	09:07:39	09/16/2015	2015-09-16 09:07:49	09:07:49	0	02:00:00					usb001387				29003980207.3677
-1	0	-0.00727641809938113	0.0012221557339521	1.00173805768194	0.000155344695635607	0	0	0	0	7.79548854963006E+24	4.14687520823593E+24	-0.00727641809938113	0.0012221557339521	1.00173805768194	0.000155344695635607	0	0	0	0	1.46123881004921E+18	8.52226783371091E+16	-0.112199776983894	0.0192358965705326	0.993798672360292	0.00604491888933152	0	0	0	0	-3.96648988766162E+17	2.36695520552765E+17	-0.112199776983894	0.0192358965705326	0.993798672360292	0.00604491888933152	0	0	0	0	0.00557342446166983	0.0446294463274075	0.00622128066471232	10	3361.71679857088	591.028095354025	-31.4225738526792	5.51861889289034	0.0978215995722611	0.017176554624586	-0.000101481427839453	1.78207045582984E-05	-4321.58687837063	267.444130135721	10	0.01	1E-20	1E+20	0.001	1E-25		234991.944442546	0	564406.881666667	2.40181374304369	171630.407553633		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	554890.503333333	2047	-9516.37833333333	0	0	AddE19	10	EvalSpec	0.727487189276726	1024	102	1945	0		SAZ: 85.9501291727091 SZA: 41.8659846614586 LAZ: 98.4911881557974 LAZ: 73.8654317655599 Date: 9/16/2015 09:07:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:49	09:07:49	09/16/2015	2015-09-16 09:07:59	09:07:59	0	02:00:00					usb001397				29456996797.0262
-1	0	-0.00955439781209247	0.00126558178513446	1.00183958587963	0.000162002246344184	0	0	0	0	9.34661028345087E+24	4.39552770424116E+24	-0.00955439781209247	0.00126558178513446	1.00183958587963	0.000162002246344184	0	0	0	0	1.62241314685354E+18	8.92973429302228E+16	-0.0808763404987703	0.0188236818482678	0.990449807347985	0.00588656720501596	0	0	0	0	-1.0678054727153E+18	2.46272626773084E+17	-0.0808763404987703	0.0188236818482678	0.990449807347985	0.00588656720501596	0	0	0	0	0.00605977800149829	0.0489338331464122	0.00648702929589061	7	3624.00610557291	621.065700798195	-33.8906385668183	5.79766771226989	0.105559310861032	0.0180407900753328	-0.000109564190593843	1.87130254441475E-05	-4313.36875831967	283.488277842544	10	0.01	1E-20	1E+20	0.001	1E-25		236439.753710124	0	567034.088333333	2.39821806373779	172862.360549288		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	557638.613333333	2047	-9395.475	0	0	AddE20	10	EvalSpec	0.730355807767485	1024	102	1945	0		SAZ: 85.9469078233842 SZA: 41.8244093925287 LAZ: 98.493318460737 LAZ: 73.8254428026132 Date: 9/16/2015 09:07:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:59	09:07:59	09/16/2015	2015-09-16 09:08:09	09:08:09	0	02:00:00					usb001407				29881395694.6722
-1	0	-0.0111322894971425	0.0012932994679258	1.00205388028632	0.000165257501952376	0	0	0	0	6.47021885309417E+24	4.43354186519946E+24	-0.0111322894971425	0.0012932994679258	1.00205388028632	0.000165257501952376	0	0	0	0	1.62734863121324E+18	9.13666788832101E+16	-0.0752968340932729	0.0188113647382531	0.989475833020624	0.00586977841452159	0	0	0	0	-4.67865045542478E+17	2.51748033757E+17	-0.0752968340932729	0.0188113647382531	0.989475833020624	0.00586977841452159	0	0	0	0	0.0063356317266532	0.045221612957798	0.00663301381030535	7	4289.86094535412	629.610487239146	-40.0398303289595	5.87799023791153	0.124491742608548	0.0182924204341266	-0.000128997300933091	1.89757370661132E-05	-4595.60385229308	283.334798274375	10	0.01	1E-20	1E+20	0.001	1E-25		237332.65731364	0	568837.031666667	2.39679207280327	173731.24700944		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	559283.533333333	2047	-9553.49833333333	0	0	AddE21	10	EvalSpec	0.73533755703118	1024	102	1945	0		SAZ: 85.9436791192664 SZA: 41.7828344532565 LAZ: 98.4954537839483 LAZ: 73.7854542685344 Date: 9/16/2015 09:08:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:09	09:08:09	09/16/2015	2015-09-16 09:08:19	09:08:19	0	02:00:00					usb001417				30182546187.4551
-1	0	-0.00989299682403247	0.00128910804583708	1.00180738218166	0.000164932394072009	0	0	0	0	8.95043843457967E+24	4.44741253957244E+24	-0.00989299682403247	0.00128910804583708	1.00180738218166	0.000164932394072009	0	0	0	0	1.46785176015988E+18	9.11629098349145E+16	-0.0823239888432439	0.021040346997859	0.992699163192041	0.00661054147585691	0	0	0	0	-6.73432078127631E+17	2.5157021602159E+17	-0.0823239888432439	0.021040346997859	0.992699163192041	0.00661054147585691	0	0	0	0	0.00630879613519666	0.0473559706663629	0.00661894302796456	7	4072.38747102006	630.682683313897	-38.059489202282	5.88767417061958	0.118480043020735	0.0183215759199578	-0.000122913369000405	1.900499814792E-05	-4654.57497141463	282.114556778786	10	0.01	1E-20	1E+20	0.001	1E-25		236648.760604655	0	567400.923333333	2.39765009494908	173076.631588227		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	557878.893333333	2047	-9522.03	0	0	AddE22	10	EvalSpec	0.729801770923877	1024	102	1945	0		SAZ: 85.9404430261146 SZA: 41.7412596769005 LAZ: 98.497594139288 LAZ: 73.7454660030641 Date: 9/16/2015 09:08:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:19	09:08:19	09/16/2015	2015-09-16 09:08:29	09:08:29	0	02:00:00					usb001427				29955520401.9269
-1	0	-0.0098405181747226	0.00134143721068403	1.0018811064005	0.000171362443434019	0	0	0	0	3.88289102970195E+24	4.53786901293577E+24	-0.0098405181747226	0.00134143721068403	1.0018811064005	0.000171362443434019	0	0	0	0	1.67078248478802E+18	9.34841586094292E+16	-0.097030042243089	0.0189098672645206	0.994403730229094	0.00596370832665824	0	0	0	0	-9.14812963594135E+17	2.58809184738933E+17	-0.097030042243089	0.0189098672645206	0.994403730229094	0.00596370832665824	0	0	0	0	0.00666087429863454	0.0490179037843674	0.00680116711731868	7	3818.07651975912	647.410568948442	-35.6468776959843	6.04464358718843	0.110858589790961	0.0188124814082429	-0.000114895721185787	1.95166689337089E-05	-4659.03526026205	298.033598602398	10	0.01	1E-20	1E+20	0.001	1E-25		236110.839159343	0	565185.873333333	2.3937311617952	171909.274488387		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	555473.783333333	2047	-9712.09	0	0	AddE23	10	EvalSpec	0.725812462436845	1024	102	1945	0		SAZ: 85.9371995094819 SZA: 41.6996848967234 LAZ: 98.4997395407059 LAZ: 73.7054778459356 Date: 9/16/2015 09:08:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:29	09:08:29	09/16/2015	2015-09-16 09:08:39	09:08:39	0	02:00:00					usb001437				29552798655.1237
-1	0	-0.00665595692165892	0.00133961668143017	1.00163824302032	0.000170497893870765	0	0	0	0	4.06779088200187E+24	4.54075842692224E+24	-0.00665595692165892	0.00133961668143017	1.00163824302032	0.000170497893870765	0	0	0	0	1.37433895429491E+18	9.2620225135063E+16	-0.0819093920228035	0.0230805279966197	0.987066424811299	0.0071919309606626	0	0	0	0	-9.64945948124888E+17	2.56151482379513E+17	-0.0819093920228035	0.0230805279966197	0.987066424811299	0.0071919309606626	0	0	0	0	0.00656197951961895	0.0397339541993933	0.00675048474890534	6	2964.04254250309	647.140486052532	-27.7319863268955	6.04180523830744	0.0864044583225052	0.0188026761894463	-8.970748623322E-05	1.95055048891138E-05	-4633.94652811302	304.1818916819	10	0.01	1E-20	1E+20	0.001	1E-25		235385.603417155	0	563126.741666667	2.39235846836683	170874.974721072		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	553761.113333333	2047	-9365.62833333334	0	0	AddE24	10	EvalSpec	0.716177440226041	1024	102	1945	0		SAZ: 85.9339485739947 SZA: 41.6581104477264 LAZ: 98.5018899762683 LAZ: 73.6654901194769 Date: 9/16/2015 09:08:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:39	09:08:39	09/16/2015	2015-09-16 09:08:49	09:08:49	0	02:00:00					usb001447				29198256985.9269
-1	0	-0.0108300405476368	0.00134684715955739	1.00199488678343	0.000171806047287152	0	0	0	0	-1.24630243187808E+24	4.61200920453105E+24	-0.0108300405476368	0.00134684715955739	1.00199488678343	0.000171806047287152	0	0	0	0	1.43711775273617E+18	9.39169325080588E+16	-0.0379460343008731	0.0223808360928851	0.97953096565365	0.00696113797291851	0	0	0	0	-8.35292727263933E+17	2.56173185844706E+17	-0.0379460343008731	0.0223808360928851	0.97953096565365	0.00696113797291851	0	0	0	0	0.0066291632382627	0.0432259445862897	0.00678495700751575	7	3651.99694312187	652.840165848437	-34.087068419567	6.09366129703531	0.105978089989275	0.0189599588053423	-0.000109807949594616	1.96645430657559E-05	-5187.75907417899	314.61977743748	10	0.01	1E-20	1E+20	0.001	1E-25		234853.19665446	0	561925.301666667	2.39266618326439	169934.975607245		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	552435.153333333	2047	-9490.14833333333	0	0	AddE25	10	EvalSpec	0.706862043344134	1024	102	1945	0		SAZ: 85.9306901850636 SZA: 41.6165361631759 LAZ: 98.5040454599366 LAZ: 73.6255026634232 Date: 9/16/2015 09:08:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:49	09:08:49	09/16/2015	2015-09-16 09:08:59	09:08:59	0	02:00:00					usb001457				28877895934.6349
-1	0	-0.0127378818364768	0.00142360152070851	1.00219601980691	0.000182098534276541	0	0	0	0	1.00820482447656E+24	4.91449832904029E+24	-0.0127378818364768	0.00142360152070851	1.00219601980691	0.000182098534276541	0	0	0	0	1.39566473900118E+18	9.95360680283712E+16	-0.0660222838243568	0.0244510335059052	0.984933558617687	0.00763224537833486	0	0	0	0	-7.8937592580982E+17	2.74345550818605E+17	-0.0660222838243568	0.0244510335059052	0.984933558617687	0.00763224537833486	0	0	0	0	0.00754846186580943	0.0470570968844406	0.00724012677672554	8	3428.80530845125	694.536400879672	-32.0100202610724	6.48402057810197	0.0995366435391394	0.0201780523362873	-0.000103150595933096	2.09314527041131E-05	-5073.4481018006	337.42457941959	10	0.01	1E-20	1E+20	0.001	1E-25		233271.09599528	0	558703.151666667	2.39508092197574	168413.111576496		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	549226.103333333	2047	-9477.04833333334	0	0	AddE26	10	EvalSpec	0.704490308351537	1024	102	1945	0		SAZ: 85.9274243078922 SZA: 41.5749618763422 LAZ: 98.506206005773 LAZ: 73.5855153175228 Date: 9/16/2015 09:08:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:59	09:08:59	09/16/2015	2015-09-16 09:09:09	09:09:09	0	02:00:00					usb001467				28362976150.8774
-1	0	-0.0106941102848254	0.0013968561347195	1.00198585263589	0.000178404322425616	0	0	0	0	4.94851066793233E+24	4.95082409448599E+24	-0.0106941102848254	0.0013968561347195	1.00198585263589	0.000178404322425616	0	0	0	0	1.24063486054937E+18	9.8382876308189E+16	-0.0386446205761599	0.0271555235481004	0.978824016719254	0.00845175709292264	0	0	0	0	-6.69559150128886E+17	2.6944852487109E+17	-0.0386446205761599	0.0271555235481004	0.978824016719254	0.00845175709292264	0	0	0	0	0.00731561250831592	0.0507789897330078	0.00712759329187148	8	2555.89147442377	692.605557678112	-23.867567802807	6.46491832022377	0.0742190163918837	0.0201153430501906	-7.69101362132378E-05	2.08631070044818E-05	-4709.35455336622	343.879758731126	10	0.01	1E-20	1E+20	0.001	1E-25		230957.509691569	0	556286.233333333	2.40860855347905	166885.354388708		0	1000	558	415	0	Intensity	0	0		0	1024	2047	0	546860.293333333	2047	-9425.94	0	0	AddE27	10	EvalSpec	0.702575900531669	1024	102	1945	0		SAZ: 85.9241509469905 SZA: 41.5333879217936 LAZ: 98.5083716017886 LAZ: 73.5455284036714 Date: 9/16/2015 09:09:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:09:09	09:09:09	09/16/2015	2015-09-16 09:09:19	09:09:19	0	02:00:00					usb001477				27850721509.4445
