Fit Coefficient (AddSpec)	Fit Coefficient Error (AddSpec)	Shift (AddSpec)	Shift Error (AddSpec)	Squeeze (AddSpec)	Squeeze Error (AddSpec)	Quadratic Squeeze (AddSpec)	Quadratic Squeeze Error (AddSpec)	Cubic Squeeze (AddSpec)	Cubic Squeeze Error (AddSpec)	Fit Coefficient (Ring AddSpec)	Fit Coefficient Error (Ring AddSpec)	Shift (Ring AddSpec)	Shift Error (Ring AddSpec)	Squeeze (Ring AddSpec)	Squeeze Error (Ring AddSpec)	Quadratic Squeeze (Ring AddSpec)	Quadratic Squeeze Error (Ring AddSpec)	Cubic Squeeze (Ring AddSpec)	Cubic Squeeze Error (Ring AddSpec)	Fit Coefficient (SO2_Hermans_298_air_conv_satCorr1e18)	Fit Coefficient Error (SO2_Hermans_298_air_conv_satCorr1e18)	Shift (SO2_Hermans_298_air_conv_satCorr1e18)	Shift Error (SO2_Hermans_298_air_conv_satCorr1e18)	Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Quadratic Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Quadratic Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Cubic Squeeze (SO2_Hermans_298_air_conv_satCorr1e18)	Cubic Squeeze Error (SO2_Hermans_298_air_conv_satCorr1e18)	Fit Coefficient (o3_221K_air_burrows_1999_conv_satcorr5e18)	Fit Coefficient Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Shift (o3_221K_air_burrows_1999_conv_satcorr5e18)	Shift Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Quadratic Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Quadratic Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Cubic Squeeze (o3_221K_air_burrows_1999_conv_satcorr5e18)	Cubic Squeeze Error (o3_221K_air_burrows_1999_conv_satcorr5e18)	Chi Square	Delta	RMS	FitSteps	Poly. Coeff. 0	Poly. Coeff. Error 0	Poly. Coeff. 1	Poly. Coeff. Error 1	Poly. Coeff. 2	Poly. Coeff. Error 2	Poly. Coeff. 3	Poly. Coeff. Error 3	Add. Poly. Coeff. 0	Add. Poly. Coeff. Error 0	LambdaFactor	StartLambda	MinLambda	MaxLambda	Delta	NearlyZero	Author	Average	AzimuthAngle	Delta	DeltaRel	Deviation	Device	ElevationAngle	ExposureTime	FitHigh	FitLow	Gain	IntensityScale	Latitude	LightPath	LightSource	Longitude	Marker	MathHigh	MathLow	Max	MaxChannel	Min	MinChannel	MultiChannelCounter	Name	NumScans	ObjectKey	OpticalDensity	OpticalDensityCenter	OpticalDensityLeft	OpticalDensityRight	Pressure	Remark	ScanGeometry	ScanMax	Site	StartDate	StartDateAndTime	StartTime	StopDate	StopDateAndTime	StopTime	TemperatureAmbient	TimeZoneOffset	UserParam1	UserParam2	UserParam3	UserParam4	UserParam5	UserParam6	UserParam7	UserParam8	Variance
-1	0	-0.0167577849746131	0.00262470779718192	1.00189499882715	0.000351141670577182	0	0	0	0	3.6753639339183E+25	4.33357692996423E+24	-0.0167577849746131	0.00262470779718192	1.00189499882715	0.000351141670577182	0	0	0	0	7.95441842089434E+17	4.35861503642824E+16	-0.0752023313559789	0.0272147208050441	0.986950024329649	0.00791756282591668	0	0	0	0	-1.15478479332335E+17	4.6121520861241E+17	-0.0752023313559789	0.0272147208050441	0.986950024329649	0.00791756282591668	0	0	0	0	0.0338472789809167	0.118622405716254	0.0144544318498214	7	-3838.46580097527	1007.35881745766	36.026016877409	9.524141981759	-0.112798530651336	0.0300163567590707	0.000117762714103003	3.1533946948224E-05	-2411.50727479002	46.5054040698681	10	0.01	1E-20	1E+20	0.001	1E-25		234749.081756998	0	559107.281666667	2.38172297621777	168554.780093472		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	549785.333333333	2047	-9321.94833333333	0	0	AddE10	10	EvalSpec	0.690937174898406	1024	102	1945	0		SAZ: 85.9787931619942 SZA: 42.2401683042905 LAZ: 98.4722408051046 LAZ: 74.2253434285788 Date: 9/16/2015 09:06:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:19	09:06:19	09/16/2015	2015-09-16 09:06:29	09:06:29	0	02:00:00					usb001307				28410713892.3588
-1	0	-0.0150004187584365	0.0024208215122464	1.00179562267161	0.000324710800235989	0	0	0	0	4.27461515355358E+25	4.04446176011776E+24	-0.0150004187584365	0.0024208215122464	1.00179562267161	0.000324710800235989	0	0	0	0	7.69251801328895E+17	4.06950862220346E+16	-0.039119909037368	0.0256651308147735	0.982255461174277	0.00719223984013147	0	0	0	0	3.47650868873552E+17	4.30036172534761E+17	-0.039119909037368	0.0256651308147735	0.982255461174277	0.00719223984013147	0	0	0	0	0.0294857063382725	0.0980889522049182	0.0134911278592809	6	-4496.05578077211	952.210593506871	42.258433944613	9.0026388456076	-0.132484973366169	0.0283723777386968	0.000138487730751128	2.98063386394279E-05	-2306.51754963592	42.8209571719348	10	0.01	1E-20	1E+20	0.001	1E-25		234345.560365397	0	559077.983333333	2.38569906108572	168593.924876311		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	549811.543333333	2047	-9266.44	0	0	AddE11	10	EvalSpec	0.694427723766971	1024	102	1945	0		SAZ: 85.9756371909016 SZA: 42.1985917633643 LAZ: 98.4743260955588 LAZ: 74.1853522412958 Date: 9/16/2015 09:06:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:29	09:06:29	09/16/2015	2015-09-16 09:06:39	09:06:39	0	02:00:00					usb001317				28423911505.1991
-1	0	-0.0201595517484415	0.00249364917711366	1.00236163893748	0.000335277557808083	0	0	0	0	4.29319369698504E+25	4.18939565047046E+24	-0.0201595517484415	0.00249364917711366	1.00236163893748	0.000335277557808083	0	0	0	0	8.86266827307241E+17	4.18031496251645E+16	-0.0279927185953523	0.0235972637031143	0.983825303105834	0.0067907933887173	0	0	0	0	5.35785240721408E+16	4.45725249289348E+17	-0.0279927185953523	0.0235972637031143	0.983825303105834	0.0067907933887173	0	0	0	0	0.0318009710519968	0.100309435649364	0.0140107308607627	7	-4763.00758278285	975.40544403577	44.7719176040451	9.2229908639834	-0.140376208859078	0.0290700999338231	0.00014674827133931	3.05426936291113E-05	-2252.66569298792	41.6760836990701	10	0.01	1E-20	1E+20	0.001	1E-25		233559.262943522	0	559078.158333333	2.39373147220681	168601.123058989		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	549809.363333333	2047	-9268.795	0	0	AddE12	10	EvalSpec	0.697795730240687	1024	102	1945	0		SAZ: 85.9724740272231 SZA: 42.1570152131294 LAZ: 98.4764163743239 LAZ: 74.1453611557867 Date: 9/16/2015 09:06:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:39	09:06:39	09/16/2015	2015-09-16 09:06:49	09:06:49	0	02:00:00					usb001327				28426338696.7524
-1	0	-0.0122887866925108	0.00258446498264485	1.00148513315065	0.000344207866842209	0	0	0	0	4.55441307032278E+25	4.24339427046223E+24	-0.0122887866925108	0.00258446498264485	1.00148513315065	0.000344207866842209	0	0	0	0	8.82432520006766E+17	4.27664642512156E+16	0.0066087925282743	0.0245872998712806	0.974409477433447	0.00718361549556507	0	0	0	0	-2.61054442216492E+17	4.57046108034682E+17	0.0066087925282743	0.0245872998712806	0.974409477433447	0.00718361549556507	0	0	0	0	0.0335835230573452	0.115862280254296	0.0143975773879638	5	-4811.53092279513	982.544961990754	45.1676209531036	9.2927175989216	-0.141431985422869	0.0292967344730454	0.00014766386532878	3.07878772048943E-05	-2210.0189154795	38.5367976459027	10	0.01	1E-20	1E+20	0.001	1E-25		233351.90102946	0	559298.643333333	2.3968034580645	168738.636373171		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	550001.603333333	2047	-9297.04	0	0	AddE13	10	EvalSpec	0.706198895927936	1024	102	1945	0		SAZ: 85.9693036758634 SZA: 42.1154389885794 LAZ: 98.4785116297356 LAZ: 74.1053704943916 Date: 9/16/2015 09:06:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:49	09:06:49	09/16/2015	2015-09-16 09:06:59	09:06:59	0	02:00:00					usb001337				28472727405.0772
-1	0	-0.0179174567982258	0.00266171273356914	1.00212784368544	0.000356784296939561	0	0	0	0	4.36362235655828E+25	4.40773561558921E+24	-0.0179174567982258	0.00266171273356914	1.00212784368544	0.000356784296939561	0	0	0	0	8.99266466978018E+17	4.45520273676903E+16	-0.0237279037769493	0.0247460984013595	0.982186148337018	0.00713678253393784	0	0	0	0	1.02868974393812E+16	4.73506117265669E+17	-0.0237279037769493	0.0247460984013595	0.982186148337018	0.00713678253393784	0	0	0	0	0.0358457733624201	0.114761793564367	0.0148751371647189	6	-5278.37758426625	1034.9793527173	49.6628817075254	9.78658677955059	-0.155847858100176	0.030847422978104	0.000163061711394824	3.24110025922096E-05	-2258.77094761633	42.0390055984124	10	0.01	1E-20	1E+20	0.001	1E-25		234298.053011882	0	560468.221666667	2.3921164280364	169240.600209149		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	551238.023333333	2047	-9230.19833333333	0	0	AddE14	10	EvalSpec	0.702246536576673	1024	102	1945	0		SAZ: 85.9661261034856 SZA: 42.073862922952 LAZ: 98.4806118753609 LAZ: 74.0653800968277 Date: 9/16/2015 09:06:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:06:59	09:06:59	09/16/2015	2015-09-16 09:07:09	09:07:09	0	02:00:00					usb001347				28642380759.1529
-1	0	-0.014589441254056	0.00254485186129806	1.00174787875077	0.000340919064116498	0	0	0	0	5.05444846835337E+25	4.27174661676872E+24	-0.014589441254056	0.00254485186129806	1.00174787875077	0.000340919064116498	0	0	0	0	8.73243245173842E+17	4.24840524982242E+16	-0.0156639883920124	0.0243155188589413	0.980080475143492	0.00688635836326035	0	0	0	0	2.53824589698644E+17	4.56532391719748E+17	-0.0156639883920124	0.0243155188589413	0.980080475143492	0.00688635836326035	0	0	0	0	0.0334253079528603	0.117982318589672	0.0143641547400637	6	-5034.39806849845	967.487491836646	47.3318246061158	9.15081841776907	-0.148426329471627	0.0288510134981402	0.000155188350203982	3.03212170113025E-05	-2173.95539609449	37.8698107703766	10	0.01	1E-20	1E+20	0.001	1E-25		234450.062230632	0	561120.523333333	2.39334772614115	169572.604754809		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	551825.663333333	2047	-9294.86	0	0	AddE15	10	EvalSpec	0.701578242746653	1024	102	1945	0		SAZ: 85.9629412765542 SZA: 42.0322868494891 LAZ: 98.482717124863 LAZ: 74.0253898028219 Date: 9/16/2015 09:07:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:09	09:07:09	09/16/2015	2015-09-16 09:07:19	09:07:19	0	02:00:00					usb001357				28754868283.3308
-1	0	-0.0132728643255484	0.00286707595049577	1.00162117528751	0.000383177386621685	0	0	0	0	4.63619202716868E+25	4.78467307095471E+24	-0.0132728643255484	0.00286707595049577	1.00162117528751	0.000383177386621685	0	0	0	0	9.25350363145387E+17	4.74995873093482E+16	0.0138828682159436	0.0256464226508323	0.975665751346986	0.00728873598709208	0	0	0	0	2.12059899270113E+17	5.08806138331094E+17	0.0138828682159436	0.0256464226508323	0.975665751346986	0.00728873598709208	0	0	0	0	0.0416426800334528	0.126404200311927	0.0160323456425683	5	-4496.94174033574	1110.63647373411	42.279808247887	10.5029154876834	-0.132598074184533	0.0331080857699803	0.00013865877784161	3.4789047801289E-05	-2204.16517352421	43.7535340288781	10	0.01	1E-20	1E+20	0.001	1E-25		234212.976732585	0	561579.283333333	2.39772915731532	169877.523022453		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	552175.193333333	2047	-9404.09	0	0	AddE16	10	EvalSpec	0.708614316601681	1024	102	1945	0		SAZ: 85.9597491999006 SZA: 41.9907111031864 LAZ: 98.4848273665027 LAZ: 73.9853999347042 Date: 9/16/2015 09:07:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:19	09:07:19	09/16/2015	2015-09-16 09:07:29	09:07:29	0	02:00:00					usb001367				28858372828.2442
-1	0	-0.0154494262124911	0.00299095268394635	1.00186122799121	0.000397558859587973	0	0	0	0	4.72278741909101E+25	4.9612659398231E+24	-0.0154494262124911	0.00299095268394635	1.00186122799121	0.000397558859587973	0	0	0	0	9.77608258764019E+17	5.05900471409141E+16	-0.0575841110740375	0.0261614217101241	0.985462852320036	0.00779369060307097	0	0	0	0	-8.32887605740532E+17	5.33126850850642E+17	-0.0575841110740375	0.0261614217101241	0.985462852320036	0.00779369060307097	0	0	0	0	0.0450693697449249	0.136983674977038	0.0166794909343684	6	-4598.9607616987	1183.83675094083	43.1334980260118	11.1916934732413	-0.134954090255829	0.0352687508119543	0.000140797085195839	3.7048655144284E-05	-2239.77701998962	44.3477307150374	10	0.01	1E-20	1E+20	0.001	1E-25		233987.459369303	0	561657.923333333	2.40037617762611	170033.202175264		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	552339.013333333	2047	-9318.91	0	0	AddE17	10	EvalSpec	0.715796971927481	1024	102	1945	0		SAZ: 85.9565498269676 SZA: 41.9491353500402 LAZ: 98.4869426224742 LAZ: 73.9454101713328 Date: 9/16/2015 09:07:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:29	09:07:29	09/16/2015	2015-09-16 09:07:39	09:07:39	0	02:00:00					usb001377				28911289841.9743
-1	0	-0.0199443269221613	0.00306066358854031	1.00246757390292	0.000409452249513802	0	0	0	0	4.86439635010741E+25	5.13562876135151E+24	-0.0199443269221613	0.00306066358854031	1.00246757390292	0.000409452249513802	0	0	0	0	9.44905364320158E+17	5.11064449442951E+16	0.00785726188759155	0.027580285976475	0.975925240231295	0.0080494458718688	0	0	0	0	-2.28045585229839E+17	5.49815456463956E+17	0.00785726188759155	0.027580285976475	0.975925240231295	0.0080494458718688	0	0	0	0	0.0485508839126324	0.127611688088558	0.0173117536451354	6	-5758.58946039602	1179.61242541421	54.1312933303516	11.1564412296668	-0.16971445112009	0.035172098370769	0.000177412057809863	3.6961964111816E-05	-2100.70402077174	42.5133222936675	10	0.01	1E-20	1E+20	0.001	1E-25		233944.300853678	0	562446.638333333	2.40419038327041	170305.549549531		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	553064.263333333	2047	-9382.375	0	0	AddE18	10	EvalSpec	0.715796348167383	1024	102	1945	0		SAZ: 85.9533431625366 SZA: 41.9075599250474 LAZ: 98.4890628809902 LAZ: 73.9054208350426 Date: 9/16/2015 09:07:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:39	09:07:39	09/16/2015	2015-09-16 09:07:49	09:07:49	0	02:00:00					usb001387				29003980207.3677
-1	0	-0.0093738326547919	0.00307628557475718	1.00129750910071	0.000411345380930631	0	0	0	0	5.34826082998109E+25	5.1267789438066E+24	-0.0093738326547919	0.00307628557475718	1.00129750910071	0.000411345380930631	0	0	0	0	8.89084263630036E+17	5.18829538037679E+16	0.00011960113101436	0.0292695249725239	0.974464540689449	0.00832428317322641	0	0	0	0	1.54414824172663E+17	5.56862852227485E+17	0.00011960113101436	0.0292695249725239	0.974464540689449	0.00832428317322641	0	0	0	0	0.0498614989720981	0.157896764730494	0.0175432127848291	5	-7170.40380984044	1162.56750221949	67.4833137898803	10.9983196103789	-0.211802430912402	0.0346832168540785	0.000221631423275945	3.64581881203508E-05	-2007.27440831827	36.7272751253222	10	0.01	1E-20	1E+20	0.001	1E-25		234991.944442546	0	564406.881666667	2.40181374304369	171630.407553633		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	554890.503333333	2047	-9516.37833333333	0	0	AddE19	10	EvalSpec	0.727487189276726	1024	102	1945	0		SAZ: 85.9501291727091 SZA: 41.8659846614586 LAZ: 98.4911881557974 LAZ: 73.8654317655599 Date: 9/16/2015 09:07:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:49	09:07:49	09/16/2015	2015-09-16 09:07:59	09:07:59	0	02:00:00					usb001397				29456996797.0262
-1	0	-0.0176179769059257	0.00323507758784247	1.00209573655188	0.000431773328323815	0	0	0	0	5.09985936300217E+25	5.36690193274531E+24	-0.0176179769059257	0.00323507758784247	1.00209573655188	0.000431773328323815	0	0	0	0	9.27383568776527E+17	5.45069220292452E+16	-0.00721063870359229	0.0297253829885108	0.975280844985249	0.0086610013488028	0	0	0	0	-2.52492169781085E+17	5.81028170810638E+17	-0.00721063870359229	0.0297253829885108	0.975280844985249	0.0086610013488028	0	0	0	0	0.0541371680365758	0.155494249298325	0.018280060969718	7	-6593.68216330188	1248.05133269825	62.0497702702371	11.8040488388711	-0.194743684634906	0.0372148028420809	0.000203784325681785	3.91096995437858E-05	-2081.25937005037	41.1296387041978	10	0.01	1E-20	1E+20	0.001	1E-25		236439.753710124	0	567034.088333333	2.39821806373779	172862.360549288		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	557638.613333333	2047	-9395.475	0	0	AddE20	10	EvalSpec	0.730355807767485	1024	102	1945	0		SAZ: 85.9469078233842 SZA: 41.8244093925287 LAZ: 98.493318460737 LAZ: 73.8254428026132 Date: 9/16/2015 09:07:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:07:59	09:07:59	09/16/2015	2015-09-16 09:08:09	09:08:09	0	02:00:00					usb001407				29881395694.6722
-1	0	-0.0137280763453292	0.00332906387860501	1.00161379929583	0.000443115505038794	0	0	0	0	5.36766818916594E+25	5.52478482618852E+24	-0.0137280763453292	0.00332906387860501	1.00161379929583	0.000443115505038794	0	0	0	0	1.06302575949811E+18	5.57395772087513E+16	-0.0196713962580104	0.0269618938315562	0.979757751686147	0.00800326203039326	0	0	0	0	-7.08824416981639E+17	5.97864433079691E+17	-0.0196713962580104	0.0269618938315562	0.979757751686147	0.00800326203039326	0	0	0	0	0.0571988933814639	0.18016402543362	0.0187903752679496	6	-6525.576377004	1270.81150408694	61.3316544047517	12.0199688480432	-0.192250160036328	0.0378976103704757	0.000200926419736336	3.98294593180696E-05	-2054.78182402785	40.695819807061	10	0.01	1E-20	1E+20	0.001	1E-25		237332.65731364	0	568837.031666667	2.39679207280327	173731.24700944		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	559283.533333333	2047	-9553.49833333333	0	0	AddE21	10	EvalSpec	0.73533755703118	1024	102	1945	0		SAZ: 85.9436791192664 SZA: 41.7828344532565 LAZ: 98.4954537839483 LAZ: 73.7854542685344 Date: 9/16/2015 09:08:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:09	09:08:09	09/16/2015	2015-09-16 09:08:19	09:08:19	0	02:00:00					usb001417				30182546187.4551
-1	0	-0.0176036030298812	0.00340887082317743	1.0019561828913	0.000455355105452239	0	0	0	0	6.18679076551335E+25	5.77546175491059E+24	-0.0176036030298812	0.00340887082317743	1.0019561828913	0.000455355105452239	0	0	0	0	8.33446404992909E+17	5.79608175934024E+16	-0.00975183192090979	0.0357640038621845	0.977794884161818	0.0105320972010832	0	0	0	0	-3.76825928998326E+17	6.24461741006634E+17	-0.00975183192090979	0.0357640038621845	0.977794884161818	0.0105320972010832	0	0	0	0	0.0625663395032097	0.176992302226406	0.0196521006869073	6	-8315.26454282209	1291.75466284853	78.2297583638716	12.2206559410047	-0.245433859982066	0.0385384808022425	0.000256722211473412	4.0511469820759E-05	-1967.70963065117	39.9696471717652	10	0.01	1E-20	1E+20	0.001	1E-25		236648.760604655	0	567400.923333333	2.39765009494908	173076.631588227		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	557878.893333333	2047	-9522.03	0	0	AddE22	10	EvalSpec	0.729801770923877	1024	102	1945	0		SAZ: 85.9404430261146 SZA: 41.7412596769005 LAZ: 98.497594139288 LAZ: 73.7454660030641 Date: 9/16/2015 09:08:19 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:19	09:08:19	09/16/2015	2015-09-16 09:08:29	09:08:29	0	02:00:00					usb001427				29955520401.9269
-1	0	-0.0157750887494072	0.00304046209235548	1.00176001863998	0.000406695876144637	0	0	0	0	4.78534833100269E+25	5.09431216058693E+24	-0.0157750887494072	0.00304046209235548	1.00176001863998	0.000406695876144637	0	0	0	0	9.72497028205574E+17	5.06904753194168E+16	0.0156429292498403	0.026117489871355	0.977760372582382	0.00750567550326901	0	0	0	0	8.38561081896025E+16	5.4173327827267E+17	0.0156429292498403	0.026117489871355	0.977760372582382	0.00750567550326901	0	0	0	0	0.0471538809868186	0.141164083698811	0.0170608659570013	6	-5470.59845495081	1199.29194680636	51.5098151110821	11.3400271334078	-0.161763446087519	0.0357429200363008	0.000169377209794418	3.75535292511713E-05	-2195.9899584768	45.7177509536469	10	0.01	1E-20	1E+20	0.001	1E-25		236110.839159343	0	565185.873333333	2.3937311617952	171909.274488387		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	555473.783333333	2047	-9712.09	0	0	AddE23	10	EvalSpec	0.725812462436845	1024	102	1945	0		SAZ: 85.9371995094819 SZA: 41.6996848967234 LAZ: 98.4997395407059 LAZ: 73.7054778459356 Date: 9/16/2015 09:08:29 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:29	09:08:29	09/16/2015	2015-09-16 09:08:39	09:08:39	0	02:00:00					usb001437				29552798655.1237
-1	0	-0.0143288352300724	0.00289039541637155	1.00182691636427	0.000383057016052901	0	0	0	0	5.13075713851071E+25	4.77209940635897E+24	-0.0143288352300724	0.00289039541637155	1.00182691636427	0.000383057016052901	0	0	0	0	8.85249320072648E+17	4.71545017535119E+16	0.00799994599474368	0.0276804009309516	0.971972823307961	0.00827541970971641	0	0	0	0	-1.1751304149668E+18	5.13441635952891E+17	0.00799994599474368	0.0276804009309516	0.971972823307961	0.00827541970971641	0	0	0	0	0.0423469854552692	0.11459407878876	0.0161677924199868	6	-6193.94618373063	1046.32761409124	58.1087967785468	9.89931207803805	-0.181825866604328	0.0312196553770315	0.000189703392411581	3.28197030354294E-05	-2081.80699011395	38.006479012505	10	0.01	1E-20	1E+20	0.001	1E-25		235385.603417155	0	563126.741666667	2.39235846836683	170874.974721072		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	553761.113333333	2047	-9365.62833333334	0	0	AddE24	10	EvalSpec	0.716177440226041	1024	102	1945	0		SAZ: 85.9339485739947 SZA: 41.6581104477264 LAZ: 98.5018899762683 LAZ: 73.6654901194769 Date: 9/16/2015 09:08:39 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:39	09:08:39	09/16/2015	2015-09-16 09:08:49	09:08:49	0	02:00:00					usb001447				29198256985.9269
-1	0	-0.0195746961646613	0.00292100607377797	1.00216238495449	0.000390499304338627	0	0	0	0	4.49923702020111E+25	4.91394752666177E+24	-0.0195746961646613	0.00292100607377797	1.00216238495449	0.000390499304338627	0	0	0	0	9.08029769819093E+17	4.88305826301605E+16	-0.0284114024014178	0.0275322800855805	0.980549320635707	0.00815964611237909	0	0	0	0	-5.76682500351639E+17	5.22764554397166E+17	-0.0284114024014178	0.0275322800855805	0.980549320635707	0.00815964611237909	0	0	0	0	0.0435352347084325	0.131570567584481	0.0163931486658712	6	-3863.82881105295	1129.59879505472	36.2206291862708	10.6813579113844	-0.113280380720579	0.0336680270255516	0.000118141449854423	3.53749351475828E-05	-2311.93613412471	45.7852484236912	10	0.01	1E-20	1E+20	0.001	1E-25		234853.19665446	0	561925.301666667	2.39266618326439	169934.975607245		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	552435.153333333	2047	-9490.14833333333	0	0	AddE25	10	EvalSpec	0.706862043344134	1024	102	1945	0		SAZ: 85.9306901850636 SZA: 41.6165361631759 LAZ: 98.5040454599366 LAZ: 73.6255026634232 Date: 9/16/2015 09:08:49 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:49	09:08:49	09/16/2015	2015-09-16 09:08:59	09:08:59	0	02:00:00					usb001457				28877895934.6349
-1	0	-0.0239425335902805	0.00266871525554465	1.00260455159352	0.000359729175875582	0	0	0	0	4.60999879279855E+25	4.60298686628755E+24	-0.0239425335902805	0.00266871525554465	1.00260455159352	0.000359729175875582	0	0	0	0	8.81539760040799E+17	4.53561461156239E+16	-0.011351683389112	0.0262536146856795	0.977872507549129	0.00772118646051081	0	0	0	0	-3.68593913778048E+17	4.86336312788271E+17	-0.011351683389112	0.0262536146856795	0.977872507549129	0.00772118646051081	0	0	0	0	0.0378405285503013	0.124097052286548	0.015283432253078	6	-4838.54401212049	1066.52081309294	45.4602848469711	10.0843400674505	-0.142467627079132	0.0317843684017279	0.000148866861208248	3.33937819002017E-05	-2295.09612131411	46.897647683126	10	0.01	1E-20	1E+20	0.001	1E-25		233271.09599528	0	558703.151666667	2.39508092197574	168413.111576496		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	549226.103333333	2047	-9477.04833333334	0	0	AddE26	10	EvalSpec	0.704490308351537	1024	102	1945	0		SAZ: 85.9274243078922 SZA: 41.5749618763422 LAZ: 98.506206005773 LAZ: 73.5855153175228 Date: 9/16/2015 09:08:59 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:08:59	09:08:59	09/16/2015	2015-09-16 09:09:09	09:09:09	0	02:00:00					usb001467				28362976150.8774
-1	0	-0.0120411544168849	0.00240354027924697	1.0012263152538	0.000318137755719755	0	0	0	0	4.59639310378519E+25	4.02243990653582E+24	-0.0120411544168849	0.00240354027924697	1.0012263152538	0.000318137755719755	0	0	0	0	7.86811388342496E+17	4.01272567786573E+16	-0.0595932959365334	0.0260361102260056	0.989729826444261	0.00774239321923173	0	0	0	0	-5.83023359433545E+17	4.27536448036608E+17	-0.0595932959365334	0.0260361102260056	0.989729826444261	0.00774239321923173	0	0	0	0	0.0290313223547306	0.089789107065676	0.0133863605007497	6	-4790.68750364802	916.087711774737	44.9260090902403	8.66169799234046	-0.140530862341552	0.0272998607093574	0.000146571154067521	2.8681834980766E-05	-2273.028623129	40.6460762210341	10	0.01	1E-20	1E+20	0.001	1E-25		230957.509691569	0	556286.233333333	2.40860855347905	166885.354388708		0	1000	516	355	0	Intensity	0	0		0	1024	2047	0	546860.293333333	2047	-9425.94	0	0	AddE27	10	EvalSpec	0.702575900531669	1024	102	1945	0		SAZ: 85.9241509469905 SZA: 41.5333879217936 LAZ: 98.5083716017886 LAZ: 73.5455284036714 Date: 9/16/2015 09:09:09 Lat.: 0 Lon.: 0 TimeZoneOffset: 00:00:00	0	Etna	09/16/2015	2015-09-16 09:09:09	09:09:09	09/16/2015	2015-09-16 09:09:19	09:09:19	0	02:00:00					usb001477				27850721509.4445
